open_day,link,p_rate,p_name,tags,open_time,category,p_id,address,price
,https://place.map.kakao.com/446080560#comment,0/5,만화카페휴,,만화방,c,c1310,서울 동대문구 장한로 137 소성빌딩 지하1층 (우)02530,
,https://place.map.kakao.com/25848530#comment,0/5,책사랑만화방,,만화방,c,c133,서울 노원구 상계로 76 (우)01695,
,https://place.map.kakao.com/27537882#comment,0/5,심쿵달콩만화카페,,만화방,c,c139,서울 관악구 남부순환로 1964 지하 1층 (우)08793,
매일 10:00 ~ 02:00,https://place.map.kakao.com/1433667341#comment,0/5,통툰 망리단길점,,만화카페,c,c14,서울 마포구 월드컵로13길 34 2층 (우)04012,
,https://place.map.kakao.com/20535716#comment,0/5,갤러리만화카페,"만화방, 만화카페",도서대여점,c,c1410,서울 송파구 백제고분로32길 10 (우)05589,
,https://place.map.kakao.com/860364947#comment,0/5,명작만화카페,,북카페,c,c1411,서울 강서구 등촌로 223-1 3층 (우)07665,
매일 10:00 ~ 24:00,https://place.map.kakao.com/493916586#comment,0/5,만화카페산장,,카페,c,c147,서울 용산구 한강대로81길 22 (우)04321,
,https://place.map.kakao.com/27390944#comment,0/5,만화카페쉼표,,테마카페,c,c149,서울 동작구 사당로 295 (우)07008,
,https://place.map.kakao.com/27340673#comment,0/5,수만화카페,,만화카페,c,c15,서울 영등포구 영신로19길 7 지하 1층 (우)07366,
매일 10:00 ~ 02:00,https://place.map.kakao.com/803639544#comment,0/5,통툰만화카페 서울대입구역점,,만화카페,c,c16,서울 관악구 관악로16길 13 5층 (우)08788,
매일 10:00 ~ 24:00,https://place.map.kakao.com/1797985577#comment,0/5,놀숲 종로점,,북카페,c,c160,서울 종로구 삼일대로17길 8 대신빌딩 3층 (우)03190,
매일 10:00 ~ 23:00,https://place.map.kakao.com/390357162#comment,0/5,도화서가 홍대점,,북카페,c,c161,서울 마포구 와우산로 111 태화프라자 3층 (우)04054,
"월,화,수,목,일 10:00 ~ 24:00
더보기",https://place.map.kakao.com/468085494#comment,0/5,놀숲 천호로데오점,,북카페,c,c1610,서울 강동구 천호대로157길 37 2층 (우)05329,
매일 10:00 ~ 24:00,https://place.map.kakao.com/1411337187#comment,0/5,놀숲 송파점,,북카페,c,c1611,서울 송파구 백제고분로 387 삼현빌딩 지하1층 (우)05626,
매일 12:00 ~ 24:00,https://place.map.kakao.com/2112840377#comment,0/5,딩굴딩굴,,테마카페,c,c1612,서울 마포구 와우산로 151 지하1층 (우)04052,
매일 10:00 ~ 24:00,https://place.map.kakao.com/27333576#comment,0/5,놀숲 신촌점,,북카페,c,c1613,서울 서대문구 명물길 37 지하1층 (우)03776,
"매일 11:00 ~ 23:30
더보기",https://place.map.kakao.com/26859406#comment,0/5,청춘문화싸롱,"홍대에 괜찮은 목에 쉼터가 하나 생겼습니다
앉아서 혹 누워서 만화도 보고 때론 강연,
공연도 즐기세요.볕 좋은 날, 테라스에서
햇살도 만끽하구요
문화란 이런 것입니다. 애쓰지않아도 손 닽을 거리에 있는
문화의 문턱을 낮춥니다.청춘문화싸롱",북카페,c,c1614,서울 마포구 와우산로29바길 19 삼이빌딩 3층 (우)04053,
"월~금 10:30 ~ 06:00
더보기",https://place.map.kakao.com/17706768#comment,0/5,매직큐브,"차별화된 룸카페, 매직큐브 룸셀프카페입니다.
젊음의 거리 홍대에서도 가장 Hot한 장소, 홍대놀이터 근처에 위치한 매직큐브 룸셀프카페는 기존의 룸카페와는 차별화된 요소로 고객여러분을 맞이하고 있습니다.
각 방마다 42~52인치 대형 HDTV와 개별냉난방시설은 물론이고, 방해받지 않도록 방음시설을 갖추고 있습니다. 기존의 룸카페에서 볼 수 있었던 차,음료,스낵,팝콘,아이스크림 등의 무한리필셀프바는 당연히 설치되어 있고, 거기에 추가해서 볶음밥,튀김류,조각피자,감자튀김, 신선한 야채 과일샐러드바 등까지 원하시는 만큼 무한리필로 즐기실 수 있도록 갖추어 놓았습니다. 물론, 추가비용은 없다는거!!
또, 가볍게 맥주 한잔 즐기고 싶은 분들을 위해, 병맥주, 생맥주도 구매하실 수 있고, 배달음식 또한 주문이 가능합니다. 거기다 대기시간 지루하실까봐 만화책까지~ 즐길거리 먹거리가 너무너무 많은 매직큐브입니다. 많이 찾아주세요~",테마카페,c,c162,서울 마포구 와우산로21길 34 4층 (우)04040,
,https://place.map.kakao.com/2082640342#comment,0/5,역전할머니맥주 서울신천점,,"호프,요리주점",c,c164,서울 송파구 올림픽로10길 16 1층 (우)05561,
"화~토 13:00 ~ 22:00
더보기",https://place.map.kakao.com/2028611275#comment,0/5,냥토피아,,테마카페,c,c165,서울 광진구 능동로 147-1 3층 (우)05010,
매일 10:00 ~ 24:00,https://place.map.kakao.com/798713718#comment,0/5,놀숲 강남역점,,북카페,c,c166,서울 강남구 강남대로98길 17 2층 (우)06129,
"화~금 18:00 ~ 23:30
더보기",https://place.map.kakao.com/391370914#comment,0/5,조광201,,중화요리,c,c167,서울 송파구 새말로8길 13 2층 (우)05810,
"월,화,수,목,일 10:00 ~ 12:00
더보기",https://place.map.kakao.com/1260273250#comment,0/5,놀숲플러스 숙대입구점,,북카페,c,c168,서울 용산구 청파로47길 52 명신프라자 지하1층 (우)04309,
"월,화,수,목,일 10:00 ~ 24:00
더보기",https://place.map.kakao.com/1388115897#comment,0/5,놀숲 신사가로수길점,,북카페,c,c169,서울 강남구 도산대로11길 11 지하1층 (우)06035,
매일 10:00 ~ 24:00,https://place.map.kakao.com/1313645323#comment,0/5,놀숲 충무로동국대점,,만화카페,c,c17,서울 중구 서애로 6-1 인산빌딩 3층 (우)04624,
"매일 11:00 ~ 23:00
더보기",https://place.map.kakao.com/1304382982#comment,0/5,놀숲 이대점,,북카페,c,c170,서울 서대문구 이화여대길 75 이화타워 6층 (우)03766,
매일 10:00 ~ 02:00,https://place.map.kakao.com/1567969295#comment,0/5,벌툰 노원점,,북카페,c,c1710,서울 노원구 노해로79길 6-19 3층 2호 (우)01695,
,https://place.map.kakao.com/1911670358#comment,0/5,글래드위드커피 망원점,,카페,c,c1711,"서울 마포구 망원로10길 3 1,2층 (우)04011",
"월,화,수,목,일 10:00 ~ 24:00
더보기",https://place.map.kakao.com/254637657#comment,0/5,놀숲 연신내로데오점,만화카페,북카페,c,c1712,서울 은평구 연서로29길 6 3층 (우)03330,
매일 10:00 ~ 24:00,https://place.map.kakao.com/1363015196#comment,0/5,놀숲 둔촌역점,,북카페,c,c1713,서울 강동구 양재대로 1319 대성빌딩 3층 303호 (우)05408,
매일 10:00 ~ 02:00,https://place.map.kakao.com/1101338749#comment,0/5,놀숲 신림역점,,북카페,c,c1714,서울 관악구 신림로 321 동진빌딩 지하1층 (우)08776,
매일 10:00 ~ 23:00,https://place.map.kakao.com/1432484184#comment,0/5,비트포비아 대학로점,"Beat Phobia는 2007년 일본과 헝가리에서
생겨나 세계적으로 유행중인 방탈출 게임입
니다.
기존의 TV나 컴퓨터 게임과 달리 직접 주인공
이 되어 문제를 해결하는 Live Real Activity
입니다.",테마카페,c,c172,서울 종로구 대학로10길 12 5층 (우)03086,
매일 10:00 ~ 02:00,https://place.map.kakao.com/1666344705#comment,0/5,놀숲 신정네거리역점,,북카페,c,c173,서울 양천구 중앙로 265 2층 (우)08073,
"매일 10:00 ~ 24:00
더보기",https://place.map.kakao.com/375016533#comment,0/5,놀숲 강남대성학원점,,북카페,c,c175,서울 강남구 테헤란로4길 35 4층 (우)06240,
매일 10:00 ~ 24:00,https://place.map.kakao.com/358339557#comment,0/5,놀숲 노량진점,,북카페,c,c176,서울 동작구 노량진로 176 지하1층 (우)06913,
,https://place.map.kakao.com/2080200369#comment,0/5,놀숲 교대점,,북카페,c,c178,서울 서초구 사임당로 46 서초제일빌딩 2층 (우)06640,
매일 10:00 ~ 02:00,https://place.map.kakao.com/800330743#comment,0/5,놀숲 한양대점,,북카페,c,c179,서울 성동구 마조로 11 3층 (우)04760,
"월~금 11:00 ~ 02:00
더보기",https://place.map.kakao.com/528909972#comment,0/5,꿀팟만화보드카페,,만화카페,c,c18,서울 강서구 마곡중앙로 161-17 보타닉파크타워1 지하1층 B112호 (우)07788,
매일 10:00 ~ 02:00,https://place.map.kakao.com/1275752737#comment,0/5,놀숲 서울대입구역점,,북카페,c,c180,서울 관악구 관악로 155 3층 (우)08787,
매일 10:00 ~ 24:00,https://place.map.kakao.com/1600043703#comment,0/5,놀숲 사당역점,만화카페,북카페,c,c181,서울 관악구 과천대로 941 6층 (우)08807,
"월~금 09:00 ~ 23:00
더보기",https://place.map.kakao.com/330515123#comment,0/5,나무늘보북카페,,북카페,c,c1810,서울 노원구 공릉로 187 건설빌딩 2층 204~205호 (우)01834,
매일 10:00 ~ 02:00,https://place.map.kakao.com/892336479#comment,0/5,카툰공감 노원역점,,북카페,c,c1811,서울 노원구 상계로 65 현성빌딩 지하1층 (우)01693,
,https://place.map.kakao.com/1844267326#comment,0/5,고지트,,고양이카페,c,c1812,서울 관악구 신림로 107 (우)08813,
"매일 11:00 ~ 01:00
더보기",https://place.map.kakao.com/920337216#comment,0/5,모비딕 수유점,,북카페,c,c1814,서울 강북구 도봉로 350 삼주빌딩 4층 (우)01063,
,https://place.map.kakao.com/26879887#comment,0/5,놀숲 본사,,북카페,c,c182,서울 송파구 오금로 111 세기빌딩 4층 (우)05548,
매일 10:00 ~ 24:00,https://place.map.kakao.com/676896789#comment,0/5,놀숲 목동오목교점,,북카페,c,c183,"서울 양천구 목동동로 258 상가동 지층 지하1,2호 (우)07999",
매일 10:00 ~ 24:00,https://place.map.kakao.com/2093252560#comment,0/5,놀숲 강남논현점,,북카페,c,c184,서울 강남구 강남대로 532 지하 1층 (우)06114,
매일 10:00 ~ 02:00,https://place.map.kakao.com/888813952#comment,0/5,놀숲 이수역점,,북카페,c,c186,서울 동작구 동작대로27길 5 지하1층 (우)07008,
,https://place.map.kakao.com/234572750#comment,0/5,놀숲 노원역점,,북카페,c,c187,서울 노원구 상계로 59 2층 (우)01694,
"매일 11:30 ~ 23:00
더보기",https://place.map.kakao.com/1722340655#comment,0/5,힐링유후,,테마카페,c,c188,서울 종로구 대학로8가길 79 3층 (우)03086,
,https://place.map.kakao.com/1015004442#comment,0/5,비툰,,북카페,c,c189,서울 강서구 강서로 60-1 지하 1층 (우)07756,
"월~금 11:00 ~ 23:00
더보기",https://place.map.kakao.com/671701240#comment,0/5,프리미엄만화카페 잼툰,,만화카페,c,c19,서울 동작구 노량진로16길 14 3층 (우)06922,
"화~토 00:00 ~ 24:00
더보기",https://place.map.kakao.com/1440664454#comment,0/5,커피랑도서관 목동파리공원점,카페와 다양한 형태의 도서관이 만난 카페형 독서공간,북카페,c,c191,"서울 양천구 목동서로 37 하이베라스 2층 205, 206호 (우)07984",
,https://place.map.kakao.com/1869648412#comment,0/5,콤마커피,,카페,c,c1910,서울 강남구 강남대로102길 13-8 (우)06123,
,https://place.map.kakao.com/18840626#comment,0/5,모지트 군자역점,,북카페,c,c1911,서울 광진구 능동로 302 3층 (우)04985,
매일 10:00 ~ 24:00,https://place.map.kakao.com/364022794#comment,0/5,놀멘서가 롯데몰 은평점,,북카페,c,c192,서울 은평구 통일로 1050 (우)03306,
"매일 14:00 ~ 22:00
더보기",https://place.map.kakao.com/27415824#comment,0/5,색깔있는사주,,사주카페,c,c193,서울 광진구 능동로13길 6 (우)05011,
,https://place.map.kakao.com/1603156484#comment,0/5,거북이도서관,,북카페,c,c194,"서울 강동구 구천면로 428 센트로빌 3층 306,307호 (우)05292",
,https://place.map.kakao.com/688980088#comment,0/5,놀숲,,카페,c,c197,서울 종로구 성균관로 12 (우)03074,
매일 11:00 ~ 24:00,https://place.map.kakao.com/1386161664#comment,0/5,책보는고릴라,만화카페,북카페,c,c198,서울 은평구 연서로27길 17 3층 (우)03333,
,https://place.map.kakao.com/1137467814#comment,0/5,모지트,,북카페,c,c199,서울 강동구 양재대로128길 14 (우)05302,
매일 11:00 ~ 02:00,https://place.map.kakao.com/961216598#comment,0/5,체셔코믹스카페,,만화카페,c,c20,서울 성동구 왕십리로 271 2층 (우)04745,
"월~금 12:00 ~ 23:00
더보기",https://place.map.kakao.com/612085381#comment,0/5,아지트,,만화카페,c,c21,서울 동대문구 망우로18가길 3 태영빌딩 2층 (우)02499,
,https://place.map.kakao.com/20741489#comment,0/5,휴,,만화카페,c,c210,서울 송파구 올림픽로 203 2층 254호 (우)05503,
"월~목 10:00 ~ 02:00
더보기",https://place.map.kakao.com/1510735977#comment,0/5,통툰 고대안암점,,만화카페,c,c211,서울 성북구 고려대로24길 58-5 3층 (우)02855,
,https://place.map.kakao.com/1053320430#comment,,,,,c,c212,,
,https://place.map.kakao.com/31778557#comment,0/5,놀숲 미아사거리역점,,만화카페,c,c213,서울 강북구 도봉로 40 8층 (우)01220,
매일 11:00 ~ 24:00,https://place.map.kakao.com/873289552#comment,0/5,카툰바이커피 서초본점,,만화카페,c,c214,서울 서초구 효령로53길 45 지하1층 (우)06652,
,https://place.map.kakao.com/1172846512#comment,0/5,만화카페코난,,만화카페,c,c22,서울 중랑구 망우로 284 지하 1층 (우)02137,
,https://place.map.kakao.com/1546376561#comment,0/5,만화카페휴,,만화카페,c,c23,서울 성북구 도봉로 3 지하 1층 (우)02729,
매일 10:30 ~ 24:00,https://place.map.kakao.com/1557357342#comment,0/5,툰펍,,만화카페,c,c24,서울 동작구 동작대로 25-1 C&I 빌딩 4층 (우)07015,
,https://place.map.kakao.com/33547558#comment,0/5,놀숲 중계은행사거리점,,만화카페,c,c25,서울 노원구 한글비석로 231 지하1층 (우)01743,
매일 10:00 ~ 24:00,https://place.map.kakao.com/1730990348#comment,0/5,통툰 왕십리역점,,만화카페,c,c27,서울 성동구 마조로7길 9 지하1층 (우)04760,
매일 10:00 ~ 24:00,https://place.map.kakao.com/1695730134#comment,0/5,콩툰 대학로점,,만화카페,c,c29,서울 종로구 대학로 122 (우)03086,
,https://place.map.kakao.com/2103599138#comment,0/5,코카카페,,만화카페,c,c32,"서울 성북구 성북로2길 4 청미빌딩 1, 2층 (우)02833",
,https://place.map.kakao.com/344946288#comment,0/5,페잇퍼,,만화카페,c,c33,서울 서대문구 연희로15안길 32-7 1층 (우)03702,
,https://place.map.kakao.com/463852691#comment,0/5,달빛정거장,,만화카페,c,c35,서울 송파구 잠실동 195-12,
,https://place.map.kakao.com/148067699#comment,0/5,툰스토리,,만화카페,c,c36,서울 강북구 도봉로 177 서광빌딩 4층 (우)01170,
"매일 11:00 ~ 24:00
더보기",https://place.map.kakao.com/27355098#comment,0/5,가이야만화카페,,만화카페,c,c37,서울 강동구 동남로75길 19 명일빌딩 지하1층 (우)05269,
"매일 10:00 ~ 02:00
더보기",https://place.map.kakao.com/2051041727#comment,0/5,마이툰,,만화카페,c,c38,서울 노원구 덕릉로83길 26 4층 (우)01662,
매일 10:00 ~ 23:00,https://place.map.kakao.com/2021829896#comment,0/5,벌툰 마곡발산점,,만화카페,c,c40,"서울 강서구 공항대로 247 퀸즈파크나인 A동 401, 402호 (우)07803",
"월,화,수,목,금,일 10:00 ~ 24:00
더보기",https://place.map.kakao.com/354755930#comment,0/5,벌툰 홍대본점,만화카페,만화방,c,c41,서울 마포구 독막로7길 63 지하1층 (우)04043,
,https://place.map.kakao.com/894327405#comment,0/5,놀숲 강남교보타워점,,만화방,c,c410,서울 서초구 서초대로77길 58 (우)06611,
,https://place.map.kakao.com/1876865315#comment,0/5,북앤빅뱅 가락점,,만화방,c,c411,서울 송파구 동남로 133 영선빌딩 3층 (우)05832,
,https://place.map.kakao.com/1494015681#comment,0/5,무림만화카페,,만화방,c,c412,서울 종로구 삼일대로19길 15 (우)03190,
"매일 00:00 ~ 24:00
더보기",https://place.map.kakao.com/12520692#comment,0/5,24시만화카페,"만화책,소설책 대본.대여를 하는 24시간 열려있는 만화카페",만화방,c,c413,서울 종로구 종로 389 정우빌딩 4층 (우)03112,
,https://place.map.kakao.com/28150679#comment,0/5,만화카페툰 고척점,,만화방,c,c414,서울 구로구 경인로47길 8 2층 (우)08222,
매일 10:00 ~ 06:00,https://place.map.kakao.com/1337065720#comment,0/5,놀숲 건대점,,만화방,c,c42,서울 광진구 아차산로 224 3층 (우)05073,
,https://place.map.kakao.com/1915886013#comment,0/5,통툰 영등포점,,만화방,c,c43,서울 영등포구 영중로6길 12 (우)07304,
매일 09:00 ~ 24:00,https://place.map.kakao.com/1886791812#comment,0/5,만화카페벌툰 강남역점,,만화방,c,c44,서울 강남구 강남대로98길 16 파빌리온 3층 (우)06129,
매일 10:00 ~ 24:00,https://place.map.kakao.com/27510626#comment,0/5,놀숲 잠실본점,만화방 카페,만화방,c,c45,서울 송파구 백제고분로 173 지하 1층 (우)05568,
,https://place.map.kakao.com/21542994#comment,0/5,만화카페킥킥나무,,만화방,c,c46,서울 마포구 양화로 192 지하1층 (우)04056,
"월,화,수,목,일 10:00 ~ 24:00
더보기",https://place.map.kakao.com/1541287896#comment,0/5,놀숲 압구정역점,"지금까지 커피만 즐길 수 있던 카페와는 다른 만화책도 보고, 맛있는 간식도 있는 차원이 다른 문화카페
만화/소설/잡지/웹툰 등 12,000여 권의 다양한 도서 구비
신개념 데이트 공간 / 이색 데이트 공간 / 조용한 학습 분위기
놀숲만의 문화를 경험해 보세요.

월요일부터부터 목요일, 일요일은 10시부터 24시까지 영업합니다.
* 금요일과 토요일은 10시부터 새벽 2시까지 영업합니다.",만화방,c,c47,서울 강남구 압구정로28길 22-6 원산빌딩 지하1층 (우)06030,
,https://place.map.kakao.com/1595120352#comment,0/5,코믹갤러리,,만화방,c,c48,서울 광진구 아차산로 208 지하1층 (우)05072,
,https://place.map.kakao.com/864693294#comment,0/5,벌툰 신촌점,,만화방,c,c49,서울 서대문구 연세로5가길 8-3 (우)03789,
,https://place.map.kakao.com/584447017#comment,0/5,통툰 발산점,,만화방,c,c60,서울 강서구 강서로52길 16 2층 (우)07646,
,https://place.map.kakao.com/24767841#comment,0/5,제일만화방,,만화방,c,c612,서울 용산구 한강대로 385 (우)04320,
매일 00:00 ~ 24:00,https://place.map.kakao.com/59191738#comment,0/5,쉼표 숭실대점,,만화방,c,c613,서울 동작구 사당로 4 3층 (우)07027,
,https://place.map.kakao.com/1191103356#comment,0/5,통툰 오목교점,,만화방,c,c62,서울 양천구 오목로 324 지하1층 (우)08005,
"매일 10:00 ~ 02:00
더보기",https://place.map.kakao.com/27456228#comment,0/5,놀숲 서일대점,,만화방,c,c63,서울 중랑구 용마산로 391 2층 (우)02201,
,https://place.map.kakao.com/1408979104#comment,0/5,달빛정거장,,만화방,c,c64,서울 송파구 백제고분로7길 8 태광빌딩 (우)05561,
매일 00:00 ~ 24:00,https://place.map.kakao.com/445951431#comment,0/5,몬스터만화카페,,만화방,c,c66,서울 성동구 천호대로 312 태광빌딩 3층 (우)04805,
,https://place.map.kakao.com/26873982#comment,0/5,24시만화방 노원점,,만화방,c,c68,서울 노원구 노해로83길 21 화용빌딩3층 (우)01695,
"매일 00:00 ~ 24:00
더보기",https://place.map.kakao.com/26470389#comment,0/5,만화산책,,만화방,c,c69,서울 강서구 강서로 188 삼화빌딩 지하1층 (우)07702,
"월,화,수,목,일 10:00 ~ 06:00
더보기",https://place.map.kakao.com/2093644686#comment,0/5,커피인더카툰 건대점,,만화방,c,c70,서울 광진구 동일로22길 64 2층 (우)05019,
,https://place.map.kakao.com/17079426#comment,0/5,공자왈맹자왈,"만화카페, 책대여점",만화방,c,c71,서울 노원구 공릉로 195 지하1층 (우)01834,
매일 10:00 ~ 01:00,https://place.map.kakao.com/26792574#comment,0/5,만화박물관,만화 카페,만화방,c,c710,서울 동대문구 이문로 98 (우)02440,
,https://place.map.kakao.com/17809664#comment,0/5,만화채널만화방,만화 대본 및 대여,만화방,c,c711,서울 관악구 봉천로 474 3층 (우)08758,
,https://place.map.kakao.com/24691265#comment,0/5,만화카페,,만화방,c,c712,서울 광진구 자양로18길 79 (우)05042,
,https://place.map.kakao.com/14585864#comment,0/5,만화카페나무,,만화방,c,c714,서울 서대문구 증가로 134 2층 (우)03665,
,https://place.map.kakao.com/20523805#comment,0/5,만화속세상,,만화방,c,c72,서울 양천구 목동중앙북로7길 10 (우)07947,
,https://place.map.kakao.com/27512014#comment,0/5,로빈스에그만화카페,,만화방,c,c73,서울 서대문구 명물길 26 (우)03777,
,https://place.map.kakao.com/1317943224#comment,0/5,달꿈만화카페,만화 커피와 함께 편히쉬는 곳,만화방,c,c74,서울 관악구 신림동길 20 지하1층 (우)08707,
,https://place.map.kakao.com/20531775#comment,0/5,책사랑만화카페 신정네거리역점,,만화방,c,c75,서울 양천구 중앙로 274 3층 (우)08082,
,https://place.map.kakao.com/1121636797#comment,0/5,만화카페휴 신촌점,,만화방,c,c76,서울 마포구 신촌로 76 3층 (우)04057,
,https://place.map.kakao.com/1364134193#comment,0/5,코믹베어,만화카페,만화방,c,c81,서울 서초구 방배로 87 지하 (우)06686,
,https://place.map.kakao.com/754162217#comment,0/5,툰케이만화카페,,만화방,c,c810,서울 동대문구 경희대로 17 (우)02454,
,https://place.map.kakao.com/24943436#comment,0/5,공간만화카페,,만화방,c,c812,서울 송파구 백제고분로7길 52-5 지하 (우)05559,
,https://place.map.kakao.com/1427437738#comment,0/5,글모아만화카페 신대방역점,,만화방,c,c82,서울 관악구 난곡로 343 2층 (우)08767,
,https://place.map.kakao.com/27295098#comment,0/5,까치만화,,만화방,c,c84,서울 은평구 진흥로 158 지하1층 (우)03375,
,https://place.map.kakao.com/1080486745#comment,0/5,카페만화궁,,만화방,c,c89,서울 동작구 국사봉1길 31 (우)07041,
,https://place.map.kakao.com/24635862#comment,0/5,만화보이,,만화방,c,c91,서울 강동구 천호대로157길 38 3층 (우)05335,
,https://place.map.kakao.com/24840806#comment,0/5,놀이터만화,,만화방,c,c912,서울 관악구 남부순환로 1491 (우)08761,
,https://place.map.kakao.com/918962838#comment,0/5,방콕만화카페,,만화방,c,c92,서울 관악구 신림로 107 2층 (우)08813,
매일 11:00 ~ 23:00,https://place.map.kakao.com/26777399#comment,0/5,만화카페딩굴,,만화방,c,c93,서울 성북구 고려대로24길 44 (우)02855,
,https://place.map.kakao.com/26554486#comment,0/5,땡땡이치는만화카페,,만화방,c,c97,서울 강서구 화곡로 130 동원빌딩 3층 (우)07718,
,https://place.map.kakao.com/26325912#comment,0/5,만화카페사랑애,도서대여 및 만화카페,만화방,c,c99,서울 광진구 용마산로 53 3층 (우)04923,
