,u_id,title,review,u_rate,place_name,p_id
277,Gail T,고요함의 오아시스,"고층 건물과 바쁜 트래픽 애비뉴에 둘러싸여 있고, 이는 여러 건물 (시설 등 다양한 용도를) 착체 의 매력적인 정원 층간산재된. 시간이 너무 늦게 도착하는 별로 하지 않고 목요일에 여행 - 만약 거기서 13:50 - 그래서 그 다음에 것입니다.",5,봉은사,0
278,P C,오아시스,"이는 매우 바쁜 업무 지구. 이곳은 오아시스입니다. 편안한 명상. 하루 종일 아침 일찍, 다시 채워주시기 당신의 영혼.",5,봉은사,0
279,chaabouni d,영적인 장소!,이 곳이 좋은 가 보고 꿇고 있다. 코엑스 근처에 롯데 면세점. 즐길 수 있다고,5,봉은사,0
280,Sian R,정말 즐겁고 특별한,"나는 이곳에 꼭 다시 갈 것을 추천합니다 - 독특한 사원인 고요함 의 한 도시! 아쉬운 건지 짜증이 나고 있습니다. 그럼에도 불구하고, 이 장엄한 연꽃 들 은 매우 즐거웠고.",5,봉은사,0
281,Princesstiny,아름답고 고요한,"아주 좋은 사원과 수도원 의 평화 되비침! 언덕 위에서 보는 풍경은 꽤 조용합니다. 이 불상 의 큰 동상, 연꽃이 아름다운 건축물.",5,봉은사,0
282,Bryan J,서울에 있는 절 beuaitful,"좋은 지역의 역사를 한국에 방문할 것을. 활성 쳇발, 존중할 수 있는 동안은 항상 있어서 서비스 부서는. 시간 방문하기 좋은 곳.",4,봉은사,0
283,expatali,바쁜 도시에 있는 작은 보석,"서울에 있는 봉은사 에서 제가 가장 좋아하는 사원. 코엑스 몰에 있는 근처에 위치해 있는 강남. 나는 내가 8년 동안 여러 번 이 기 때문에 그냥 한국이 정말 아름다웠어요. 업데이트한 후 이 호텔의 몇 년 뒤, 그 전보다 훨씬 좋아.",5,봉은사,0
284,Carven W,아름다운,아름다운 사원이 있는 이곳에 올 사람이 기도 다. 정말 거대한 좋은 경험이었다. 코엑스 바로 건너편에 있는 건물. 우리는 매우 뜨거운 날에 온 이후가 멋진 경험을 즐길 수 있어 관리하는 코엑스.,4,봉은사,0
285,romi1331,아름다운!,아름다운 사원 이다. 이곳은 제가 기대했던 것보다 훨씬 큽니다. 온천은 정말 뜨거웠지만 작은 그늘 에 걸어서 갈 수 있는. 하지만 진정으로 아름다운 정보가 한 장에 영어!,4,봉은사,0
286,Travelrat Alex,꼭 가봐야 할 곳,"서울의 경우, 놓치고 싶지 않은 곳 이었다. 바쁜 도시 생활의 가운데에 있는 잠시 침묵... 즐겁게 보기 위해 쳇발",5,봉은사,0
287,hanhrolland,"아름다운 사원, 생각했던 것보다 더!","우리는 택시를 타고 명동에서 봉은사, 절대적으로 화려한. 아름답고 평화로운 여름에 lotus notes 쳇발 전체, 우린 상상력. 모든 분들께 적극 추천합니다!",5,봉은사,0
288,Keetopsina,편안한 좋은 곳,여기에 일부 에너지 및 수집 시간 동안 권출용. 정말 좋은 노래를 나는 절에 갈 기회가 유럽을 하지 않았다.,5,봉은사,0
289,richtermicha,금융 지구 중심에 위치함,와서 쉴 수 있을 뿐만 아니라 도심에서 인테리어 쳇발. 이 거대한 복합 침착 했는데,5,봉은사,0
290,Jane G,놀라운,저는 고대 사원의 위치인 아름다움에 가까운 서울 코엑스 의 분주 함에 가까운 건물. 빨리 들어가 고요한 분위기와 하나 눈에 띄는 것인데도 불구하고 여행자들. 방문할 가치가 있는. 무료이다.,5,봉은사,0
291,Octcholate,아주 좋은 사원,"맞은 편에 위치한 코엑스 에 있는 사원. 할 수 있는 몇 가지 큰 부처님 조각상 둘러보는 관광명소. 캔들 살 수도, 또는 부처 에게 제공합니다. 문 앞에 밥 곡립. 제가 갔던 날에는 많은 지역 주민들을 잠들곤 했어요. 있을 수 있기 때문에 기회가 된다면 꼭 콘택마스크와 주 (daewoongjeon) 하지만, 좋은 경험이 많은 지역 주민이 보고 잠들곤 했어요. 예약을 할 수 있습니다 사원을 관광 한다. 영어를 할 수 있는 정보를 이용할 수 있습니다.",5,봉은사,0
292,chape_de,조용한 정원의 비즈니스 구역 edeon,"좋은 장소를 방문할 때, 코엑스 비즈니스 지역의 경우 지역이나. 활성 불교 사원의 주변에 꽤 많은 공간을 차지합니다. 사용 가능한 설명서 및 안내물 대한 자세한 내용은 영어 언어를 사용할 수 있습니다. 그렇지 않으면 한 도시에서 잠시 휴식. 멋진.",4,봉은사,0
293,lottamatilda,아름다운 사원,사원 에는 많은 기대하지 않은 만큼 크지만 그래도 1 - 2시간에 대한 자세한 내용은 을 참조하십시오. 처음에 평화로운 복잡한 거리와 주차장이 바로 옆에 있는 전체 자동차와 버스 이었지만 여전히 아름다운. 이 지역에는 몇 개의 큰 건물들과 많은 작은 집. 지역 주민들 에 대해 기억하는 이 종교적인 장소.,4,봉은사,0
294,luv2trvl2012,서울에 있는 가볼만한,"서울에 있는 코엑스 주변의 경우. 가까운 봉은사 를 추천합니다, 여러 주에 위치한 편리한 위치 지하철 역 코엑스 컨벤션 센터와 동일한 이름을 가진 9 이다. 나는 일요일 아침에 숭배 했습니다. 제가 한 건물들이 있는 곳이고 서비스에 들어가, 이 노래를 들은 사람들이 밤에 드럼 및 서비스에 사진을 찍기 로 했다. 그림이 있는 건물들의 건축은 흥미롭고 다양한 언어 정보, 영어할 수 있습니다. 제공된 경우 해당 쳇발 의 숙박에 같은 것들. 많은 야외 중앙에 있는 큰 동상 도 있을 수 있는 쿠션을",4,봉은사,0
295,rap_mom,시간도 없습니다; 특별한 장소를 방문할 때에는 컨벤션 센터 (코엑스),"나는 코엑스 컨벤션 센터에서 미팅 했습니다. 아침에 조깅을 하고 내 (한국 여성들이 명백하게 실행되지 않습니다, 최소한 서울에, 나는 꼭 였다). 저는 아주 작은 일이 있는 시간이었습니다. 최고의 경험 였으며 (확인. 나는 이때까지) 를 통해 어떤 백테의 봉은사 컨벤션 센터. 아름다운, 평화로운, 수도승 사원 경내 산책, 잠들곤 했어요, 실제 거래: 아무도 영어를! 비즈니스 여행객에게 추천하고 싶은 한국의 맛, 제한된 시간.",5,봉은사,0
296,BPY123,강남에 있는 아름다운 사원,그냥 아름답고 평화로운 특히 바쁜 강남 지역에 위치한 호텔. 코엑스 몰의 맞은 편 지하철 역에서 멀지 않다. 만한 가치가 있다고 생각하면 지역.,5,봉은사,0
297,basfaw,아름다운 사원,놀라운 사원이 었습니다. 제가 갔을 때는 이 사원은 부처 의 생일 파티를 준비 중에 있어서 많은 방문자들의 많은 작업. 아름답고 평화로운 곳이었습니다.,5,봉은사,0
298,Swapan,아름다운 객실은 대형 있는 budha 쳇발,"이 사원은 중앙에 위치한 지역은 매우 아름다운 다음 깅검. 나는 이 장소와 시간을 걸었다. 주변 지역에 있는 경우, 이 방문해야합니다. 사원의 거대한 동상 이 있는 budha.",4,봉은사,0
299,patricia452,실제 거래,이곳은 아름다운 사용되는 쳇발! 정말 좋은 사람들을 보고 꿇. 평화로운 곳. 생각해보니 실제로 참여할 수 best practice 입니다. 우리는 할 수 없는 자이나교의.,5,봉은사,0
300,sugarpod,복잡한 도시 한가운데에 있는 평화와 아름다움,"저는 운이 좋게도 서울을 방문 할 시간에 부처님 의 생일. 그래서 도시 전체를 살리지 는 빛 축제로 꾸며져 있습니다. 강남 봉은사 위치한 곳은 매우 가깝고, 바로 앞에 있는 코엑스 몰, 고 몇 블록만 걸으면 파크 하얏트, 제가 머물렀던. 직원들은 매우 정중 한 절, 멋진 여행이었는데 저는 자원 봉사자들은 사원 경내 엘이디를 변경다른 영어를 사용합니다. 또한 여러 번의 즐거운 축제의 활동, 또한 호스트 템플 스테이 프로그램이 있는 날 목요일 오후 프로그램에 관심이 여행자들에게 불교 에 내면 (20",5,봉은사,0
301,Ken V,연습 하기에 좋은 곳 munks,저희는 쇼핑몰에 쇼핑 지역이 길 건너편에 있습니다. 한 수도승 볼 수 있는 활성 쳇발,5,봉은사,0
302,Vanessa W,조용한,"사원 몇 군데 본 곳이 내가 제일 좋아하는, 그의 영혼 은 평화롭고 정말 기분이 함께 있다. 방문할 가치가 있습니다.",5,봉은사,0
303,fitzga,너무나 조용하고!,"이 사원은 이 아름다운, 조용하고 평화로운. 호텔의 건축양식이 절묘한. 걸으며 호텔의 멋진 배경이 너무 듣기 잠들곤 했어요.",5,봉은사,0
304,Glenn J,좋은 경험,"꼭 가보세요, 이 강남에 있는, 지하철 / 전철을 이용할 수 있습니다. 최소 1시간 계획을 전체적인 건물. 매우 고무.",5,봉은사,0
305,RosieLie,사랑스러운 산책을 즐길 수 있는 곳,저는 하루 전에 부처님 의 생일이 있고 모든 것이 화려한 장식 이다. 도시의 중심에 있고 아름다운 장소입니다. 아름다운 공원 지역. 아주 평화로운.,5,봉은사,0
306,Esraa A,내가 가장 좋아하는 사원,"제가 정말 좋아하는 곳이, 모든 사원들이 유사한 아시아 지역에 있지만, 이는 다른 사람 이지만 아주 평화롭습니다. 제가 정말 좋아하는 사람들을 구경 하 기도, 놀라운 사진을 많이 가기로 했다.",4,봉은사,0
307,Emil S,"멋지고 아름다운, 하지만 너무 특별한","큰 불상 이 있는, 상당히 조용하고. 만에 서울을 방문 할 수 없는 모든 쳇발 의 여러 산 중, 이는 좋은 위치. 또한 특별한 이는 가운데 광역시.",3,봉은사,0
308,califSilvita,시내 중심에 있는 오아시스,"길 바로 건너에는 코엑스. 아름답고 잘 보관 쳇발. 시끄러운 거리에서 벗어난 멋진 휴식. 점심 시간, 직장인들이 점심을 먹고 정원에서 다양하고. 훌륭한 사진.",5,봉은사,0
309,singinggigi,강남 한복판에 조용한 환경,"길 건너에 위치한 인터컨티넨탈 호텔. 이 사원은 비교적 쉽게 찾을 수 있습니다. 평화롭고 조용하다. 지상 에는 많은 수의 뒤에 있는 사원. 방문할 때, 복도에서 다이아몬드 경 일어났다 기도 하고 잠들곤 했어요. 입력을 확인하는 동안 하나의 존중 및 조용한 상태. 흥미로운 아키텍처는. 하는 기간 동안 로터스 등불. 표시가 된 작은 지면에 날려보내 쳇발. 이 사원은 템플 스테이 프로그램. 그 모든 것에서 벗어난 방법.",5,봉은사,0
310,574emilyk,놀라운 - 놓치지 않,나는 길 건너편으로 가 서 있는 곳이라고. 나는 이 아름다움에 의해 이동했습니다. 정말 아름답고 평화로운 곳. 나는 모든 사람들을 통해 이동을 추천합니다. 작은 기부 도 해 작업을 계속할 수 있. 정말 놀라운.,5,봉은사,0
311,Paul P,멋진 곳,나는 아니지만 buddist 호텔에 머물렀는데 건너편 쳇발... 나의 숲 에서 산책을 했는데 아주 평화로운 주변 걸침기구... 잘 되어 있으며 일어났다 소리 들을 잠들곤 했어요...,4,봉은사,0
312,Permart,특별한 아무것도,아주 솔직히. 이 그룹에 있는 매우 실망스러웠어요. 추가 할 말이 많지 않은 것은 개의 방문이 필요하지 않는 것이 호텔에서 길 건너편에 있습니다.,2,봉은사,0
313,DjEmcee,"방문할 수 있는 아주 아름다운, 무료로!","강남 최고의 매력인 것 같다, 모든, 무료로 제공되는 것을 고려하여. 아름다운 사원, 그리고 멋진 아키텍처. 저는 밤에 조명을 좋아하지. 나는 화려한 것은.",5,봉은사,0
314,salwaaw,서울에 있는 절,"언덕 꼭대기에 위치한 이 사원은 할 수 있는 좋은 서울의 풍경을 이곳에서, 특히 밤에. 좋은 장소를 방문할 때는 조용하고 평온한.",4,봉은사,0
315,Samim E,"조용하고, 평화로운 순간.","이 가운데 강남, 먼 거리가 느껴진다. 아침이 요, 사람들을 방문하기 전.",5,봉은사,0
316,Songdoc,이 하이라이트 이 었죠,이 아름다운 사원은 현재 예배 를 사용할 수 있습니다. 소리가 들리는 사이를 방황 할 수 있는 수도승 잠들곤 했어요. 절대적으로 멋진.,5,봉은사,0
317,lilmizsara,아름다운 사원,"내가 좋아하는 서울의 지역 중 하나입니다. 적인 평화를 산책 할 때마다, 및 이 지역에 위치해 있지만 번잡한 강남에 있는 큰 호텔보다는 코엑스 (삼성) 근처에 있고, 정말 이 매우 혼잡하지 않습니다. 이 절은 중간 규모에 산책하기 좋은, 정말 좋은 풍경은 특히 아름다운 겨울에 온천 (가을에 포함한). 가 있는 이곳에서 템플 스테이 프로그램 제품에 대한 불교의 가르침. 방문할 가치가 있는, 은 입장료가 없습니다.",4,봉은사,0
318,1canadianbear,서울의 중심에 위치한 고요함,"이 사원이 있는 아름다운 곳이고 조용한 시간을 즐기는 불교 문화. 길을 오르는 언덕 / 수에 단계를 통해 다양한 종류의 오래된 건물들이 새. 자주 문이 닫힌 숭배 가, 최대의 경의를 표하는 길 지원하지만 들을 때 문이 열렸다가 닫힙니다. 나무와 식물들이 화려한 봄이나 여름 을 전부 방문하기에 좋다. 쉽게 방문할 경우 (아쿠아리움 등) 코엑스 착체 길 건너편에 있는 세계적인 도시 느낌이 다시 입력해야 합니다. 이 절은 가볼 만 합니다.",4,봉은사,0
319,Mike Z,아주 좋은,"여기에 가서 아침에 죽 었는데 아주 평화로운 시간. 아주 멋진 건축물 이었다. 놀라운 것은 이 곳에 있는 매우 바쁜 도시. 사용할 경우에는 arwa, 안 됩니다, 한시간 만 있습니다.",4,봉은사,0
320,Dany H,아름답고 고요한,"많은 준비를 위한 서비스 수행 중인 목요일, 대형 트럭들이 몇 가지 있어서 선물도 하고. 직원들은 약간의 일부 영역 말아야 사진.",4,봉은사,0
321,Tim V,보호 구역,"첫 번째, 무료 이용이 가능합니다. 두번째는, 이 작은 오아시스에 있었어요. 노래 들어 불교 사이트 전체에서 사용할 수 있습니다. 나무의 꽃을, 나머지 부지 있는 둔탁음, 꽤 추가하고 콘트래스트.",5,봉은사,0
322,Aadhes,평화 전체 불교 사원,우리는 이 사원은 한 인터컨티넨탈 호텔 바로 건너편 입니다. 이었기 때문에 많은 사람들의 아름다운 겨울이 조용하다. 우리는 즐겁게 보았습니다.,4,봉은사,0
323,michellesyc,꼭 봐야 할 그 아름다움!!!,"나는 한국에 우리, 정말 생각해 관광지 정보를 친구가 와서 방문하기 카운티까지 … 그냥 지루한 또는 유사한 대부분의 많은 장소에 가서 수학 여행자의, 하지만 봉은사 -- 이 곳은 합니다. 세 번 4 개월 을 다른 친구가 있는데, 항상 새로운 경험 였습니다. 그들은 다른 테마 - - 예를 들어, 흰색 은 모든 면에서 봤을 때는 절 살리지 있는 두 번째 방문은 아름다운 지구 자 (헛개 사방을 축하하는 가을. 서울에 머무는 경우, 봉은사 하는 역에 가기 아주 쉽고 시간을 보러 이곳을 적극 추천합니다!",5,봉은사,0
324,CaptainRolio,방문해야합니다 서울에서,"내가 좋아하는 서울의 진정한 보호구역 입니다. 나는 잘 모르는 내용이지만 조용한 봉은사 걸어 온 나를 위해 약 삼십 초. 주위에 있는 시간은 17:30 및 저녁 기도. 봉은사 는 아름다운 1200 년 된 불교 사원의 중심부에 위치하고 있는 콘크리트 정글, 전형적인 관광지에서 좀 멀리 떨어져 있는, 코엑스 인터컨티넨탈 호텔 바로 앞에 있었어요.",5,봉은사,0
325,Leg0las,환상적인 불상 쳇발 사용하고,"이곳이 아주 좋았어요, 꽤 많은 곳을 만들 수 있는 무료 입장 및 사진, 정말 멋진 곳. 그냥 알아서 귀찮게 꿇 지 않는 사람들, 방이 아직 사용 :-) 이 투어를 입구에 이용.",5,봉은사,0
326,Federico H,서울 중심부에 있는 조용한 장소,"마음이, 짧은 도보 거리에 있어 한국이 것이죠). 연결할 수 있습니다. 평화로운, 강력한 아름다움.",5,봉은사,0
327,renogail2016,평화의 한 가운데에 있습니다!,"아주 아름다운, 평화로운 곳. 좋은 기회를 엿볼 때 거룩한 사람들이 부르는 집의 실제",5,봉은사,0
328,vitu16,코엑스 건너편에 있는 또 다른 세계,"이 시간에 여기에 와서 sexond. 나는 느낄 수 있고 조용한 작품. 코엑스에서 세계의 또 다른 세계. 주변에 걸어갈 수 있는 절, 이 아름다운 큰 불상 이 쳇발 시티 뷰 또는 위에서 볼 수 있습니다.",5,봉은사,0
329,Phillip H,마음에 드는 장소를 방문할 때 서울에서,이 특별한 장소. 가능한 시간은 잊어버렸다. 나는 항상 사람들에게 서울에 그냥 있을 것이기 때문에 그냥 보러 이 곳에 고유한 젠 스타일의 분주한 도시의 중심부에 있는 이.,5,봉은사,0
330,Etienne D,우수한,"한강 남쪽으로 거의 관광 사이트 중 하나입니다. 진정한 보석. 하지만 대부분의 사원 사원 뿐만 아니라, 탑. 사랑스러운 공원을 걸어 들어가면, 아주 근사한 정원.",5,봉은사,0
331,Kasia Z,멋진 전망,또 다른 멋진 서울의 아름다운 도시의 전망이 좋은 사원. 물론 좋은 부처 상.,5,봉은사,0
332,QuickWhitTravel,활성 쳇발,"제 남편과 저는 무슨 일이 일어난 곳이 길 건너에 있는 이 절은, 할 수 있는 목록의 맨 꼭대기에 있어서 현재. 다행이 우리를 소개합니다! 복잡한 도시 안에 있지만, 호텔의 내부에서 결코 알지 못할 수 있습니다. 무료 라, 활성 불교 사원이 하며, 따라서 그들은 예배 를 보고 듣는 방법. 하는 생각을 하는 것은 매우 흥미로운, 방문할만한 가치가 있다!",5,봉은사,0
333,Danielle P,하지 않고 먼,에 가면 이 지역의 가치가 있다. 저는 사랑의 사원이 지역을 정기적으로 이동. 환상적인 여름. 가 아!,5,봉은사,0
334,SivaBangalore,여행 꼭 가봐야 할 한국 문화,"서울에 있는 경우, 다음에 꼭 가보세요. 한국의 고대 역사를 엿볼 수 있는 아주 좋은 건축을 할 겁니다! 또한 시내에 있는 이 곳은, 정말 이 핫 스트림이 장소에서 걸어갈 수 있습니다. 서울 지하철이 이용할 수!",4,봉은사,0
335,tom_n_caz,"아름다운 사원, 코엑스 옆에",사원을 방문할 때 주로 맞은 편에 있던 행사에 참여한 이유는 코엑스. 이 현대적인 사무실의 위치 때문에 많은 것에 둘러싸여 있다. 저는 많은 기대를 했지만 매우 즐거운. 정원은 산책하는 중 일부는 흥미로운 아주 오래된 건물의 공사를 하지 않은 것.,5,봉은사,0
336,Philip P,"매우 흥미로운, 활성 불교 사원","이 호텔 바로 길 건너편의 불교 사원 이었다. 사원 경내 에는 무료로, 그러나 상자를 기부 및 선물 가게. 이 서비스를 통해 활성 쳇발 하루 동안 정기적으로 실행할 수 있습니다. 건물 자체가 몇 가지 흥미로운 가이드 투어 및 브로셔 사용할 수 있습니다. 저는 존중 되도록 참배 및 건물 내의 신성한 방문. 매우 인상적인 경우에 추천할 의향이 있나.",5,봉은사,0
337,Ирина Г,아름다운 자리,"모든 구성은 아주 좋고 아름다운. 이 정원은 좋은 것 같았어요. 그러나, 우리의 방문을 받은 1st 1월 말, 가장이 할 수 있는 가든에 볼 수 없습니다. 올 봄부터 중간 중간 까지는 더 나은 것입니다.",5,봉은사,0
338,Joel D,아름다운 사원,"아주 좋은 사원. 사람들도 친절합니다. 이용할 수 있었습니다. 큰 문제는 아니, 하지만 산책을 보내기 정말 좋다. 어떤 곳은 공용 열려 있지 않습니다. 거대한 부처 상 아리마를 사진. 훌륭한 선물 가게. 볼 수 있었습니다. 코엑스 바로 건너편 (쇼핑몰, 극장, 레스토랑, 등) 및 카지노 때문에 많은 할 수 있는 공간.",4,봉은사,0
339,jif639,반사,즐거운 토요일 오후 기도 에 위치하고 있는 사원. 멋진 경험을 하고. 내가 좋아하는 것들 중 하나는 서울에서 할 수 있는,5,봉은사,0
340,Eric G,방문할 가치가 있고 평화로운 곳,"서울에 있는 봉은사 쳇발 선도 하기 위한 것. 굉장히 평화로운 장소, 지나간 거리에 둘러싸여 있는 서울. 화창한 날에 추천하고 조용한, 시간을 걷고 있고.",5,봉은사,0
341,HappyTraveler1202,고요한,"정원은 아름다운 절과 진정 효과 및 을 금월의. 많은 건물이기 때문에 볼 수 있는 충분한 시간을 제공합니다. 일단 내부, 매우 바쁜 수 있는 경우에도 이 믿을 수 없을만큼 조용한 도로 교통 외갑채. 을 볼 것이다. 아름다움은 모든 곳에 있습니다. 여행하는 동안 사람들은 기도를 할 수 있는 부지 염두에 다른 건물의 내부. 이 경우는 코엑스 몰, 요 이 쳇발. 이 멋지게 자리 잡고 있고 가볼만한 가치가 있다. 것이라고 생각합니다. 선물 가게가 있다.",5,봉은사,0
342,Rachel K,아름다운 작업 쳇발,겨울에 방문함. 위대한 작업을 볼 수 있는 사원 이다. 라는 이상한 아이와 함께 묵을 수 없지만 생각하고 평화로운 곳. 카페를 하기에 좋음.,5,봉은사,0
343,Fabu,꼭!,"서울의 중심에 위치한 아름다운 불교 사원, 초고층 건물에 둘러싸여 있긴 했지만 편안한 곳. 입장료는 무료였는데 정말 볼 만한.",5,봉은사,0
344,inesvs,파라다이스,이 사원이 위치한 코엑스 인터컨티넨탈 호텔 앞에 있는 오아시스 의 평화와 아름다움. 저도 매일매일 제가 오랜 시간 했다. 아름다운 가게에 파는 차 모음. 이 사원은 내부에 있는 기회 및 시음하는 명상 센터인 국민. 한 두 시간 검미기 - 중재 및 다례. 하는 것은.,5,봉은사,0
345,Docrheena,꼭!,"우선 저는 1200 년을 날아 아름다운 오래된 사원의 중심부에 위치하고 있는 콘크리트 총림지대! 저는 이 이상 더 부드러운 내가 더 쳇발 조계사 서울 심리 일어났다 잠들곤 했어요, 같은 이유로 많은 수의 조용하고 한적한 사원들이 단순히 가만히 앉아 갈 수 있는 진동을 있는 곳입니다. 꼭 잊지 말고 들려야 할 곳에서 점심을 하고 있는데 모두 콘택마스크와... 풍부한, 가난한. 빈곤 한 경우 KRW 1000. 간단한 음식도 만족하지만",5,봉은사,0
346,Rob S,조용한 휴식을,회의에 참석했던 나는 오후에 코엑스 건너편 이 쳇발. 아름다운 건물과 정원. 정말 편안하고 조용한 몇 가지 시간. 나는 이 순간의 만족에 박차를 가합니다 다. 왼쪽이 평화로운 느낌.,5,봉은사,0
347,Beth K,코엑스 센터 근처에 있는 대형 쳇발,"코엑스 센터 근처에 있는 불교 사원 이다. 아름다운 입구와 건물, 하지만 좀 걸어서 다 보면. 로 사원 중 하나로. 그들은 아주 아름답고 평화로운.",3,봉은사,0
348,Paolo B,간단하게 아름다운,"입구에 있는 작은 스트림을 향해 올라가는 경로 쳇발. 오솔길을 걸어나갈 때, 종교 예술 표시할 수 노래 소리에 곧 시작 및 불교 사원이 오. 기본적으로 숲 가장자리에 작은 후, 희미한 소리를 들을 수 있지만 분위기를 더해주는 소음 도로의 놀라움이다. 이 보석과 같은 곳. 혼자 있게 했습니다.",5,봉은사,0
349,Stephaniesang,고대 불교 사원에서 아주 gangdam 시티 센터,고대의 불교 사원이 있는 아름다운 도시 가운데 gangdam. 바로 맞은 편에 위치한 코엑스 몰에 있었습니다. 전체 건물 지붕은 아름다운. 서 있는 자세는 매우 독특한 불상 이미지 위에있는 헷드 있는 불상 물키. 고대의 거대한 돔이 있는 종에 있는 사원.,4,봉은사,0
350,gbltz,매우 어두운 저녁에,"나는 저녁을 할 기회가 있기를, 모든 가게들이 문을 닫을 수 있었거든요. 하지만, 너무 어두운 것을 볼 수 있었습니다. 적어도 밖에서. 모든 것에서 멀리 떨어져 있는, 투숙이 9셀 경우를 제외하고는 근처에 있습니다. 조금 실망스러웠습니다.",3,봉은사,0
351,annagrem,절대적으로 멋진,"무료 입장, 이렇게 본격적인. 관광객들이 뿐이었고, 다른 사람들은 알 수 있기도 하다. 서비스는 하지 않을 사람들을 쉬이 볼 기회가 하나의 사원 중 하나로 꿇 를 보면 우리가 사진을 찍는 관광객들의 경우, 은 좋지만. 이 방법을 보여 주는 '진짜' 사원은, 대부분 관광지는 아니었던 것 같아요 뭔가 특별한 것으로. 최고의 사원이. 바로 옆에 지하철과 카메라가 깊은 존중 되서 9. bongeusa. 가장 우선적으로 고려해야 할 수 예배 장소",5,봉은사,0
352,LinaJ,최고임 에,하나의 사원이 서울에서 놓치지 말아야 할 때. 때가 가장 좋은 시간에 조용하고 평화롭고 일을 즐길 수 있어서 많은 관광객이 정기적으로. 너무나 아름답고 멋진 구조와 정원. 물에서 물놀이를 하든 자연 자체를 할 수 있습니다.,4,봉은사,0
353,ReviewerEye,놀라운,1000 년 이상의 오래된 사원. 코엑스 인터컨티넨탈 서울 호텔에서 걸어갈 수 있다. 아주 평화로운 훌륭한 노란색 꽃 정원 입구.,5,봉은사,0
354,urbancomplexx,아름다운 방문할 가치가 있습니다,"한 단계는 손님을 맞이한 빨간색 영역, 주변의 여러 사원 주변은 기도 입니다. 한국에서 역사적인 광경이 볼 가치가 있었습니다.",5,봉은사,0
355,FandD2014,고층 건물에 둘러싸여 있는 사원,"강남구 에 있는 이 사원, 서울, 복잡한 여러 건물 및 신사의 언덕에 있는 목록(acl)액세스 제어임의의 순서대로 탐색할 수 있습니다. 또한 무료로 제공하는 것을 아주 평화로운 장소를 방문할 때. 말할 필요가 없이, 관광객, 생각하는 것을, 사원들이 실제로 사용할 수 있는 숭배 에 꿇. 내부는 밖에서 보 수 있습니다. 가까운 곳에 지하철 역이 있고.",4,봉은사,0
356,Ron P,아름다운 도시,잠시 시장에서 쇼핑 아리마를 코엑스 몰 건너편에 있는 평화로운 반사 쳇발. 지금까지 우리가 만난 사람들이 우리에게 준 가장 적은 수의 기회가 갈 수 있는 곳이 진정한 정신. 많은 다른 구조에 지은 매우 훌륭한 영어 간판은 오후 부터 만들어.,5,봉은사,0
357,RISA L,봉은사,봉은사 이었다. 이곳은 정말 아름다웠어요. 주변에 걸어서 갈 수 있는 듯한 기분 아리마를 전체 쳇발.,5,봉은사,0
358,Normanp54,소음 아리마를 중 한 장소,"좋은 방문하기. 가이드 투어, 다례 채울시에, 그리고 물을 만들 수 있는 용지 마지막으로 릴리는 명상 세션. 좋은 경험이었다.",5,봉은사,0
359,Michael Ha,강남 중심에 아름 다운 사원,"이 사원은 주변의 분주함을 아주 잘 숨겨져 있는 강남. 아주 쉽게 할 수 있는 언뜻 쉽. 사원 경내 에 들어올 때, 사실은 상당히 놀라운 얼마나 큰 사원. 이 사원은 아름답게 보존하고, 그의 탑, 불상 중 가장큰 의 동상 밑에 대 언산. 보면 상, 강남을 즐길 수 있는 관점의 차이. 또한 이 사원의 인기가 외국 인 과 템플 스테이 프로그램과 뭔가 다른 대안을 찾는 사람들을 추천한 서울.",4,봉은사,0
360,PHR67,아름다운 불교 사원,"1200 년이 아름다운 불교 사원이. 작은 공원을 방문하는 많은 건물들. 23 미터 키가 큰 불상 이 정말 인상적이다. 여전히 액티브한 종교적, 꿇고 수도승 과 함께 잠들곤 했어요, 사람들이 명상 등이 있다. 관광객들로 주변에 종교적인 수행 활동에 대해. 입장료는 무료, 정말 즐거운 경험 이고.",5,봉은사,0
361,Gary M,다운타운 쳇발,"서울에 있는 전통 사찰, 어떤 가치가 있는 곳을 방문할 경우 몇 시간 오후의 여유.",4,봉은사,0
362,J002468,인상적인 구조,아름다운 사원 바로 옆에 위치한 코엑스 호텔 / 쇼핑몰. 무료로. 많은 다른 지역을 돌아다니기에 좋습니다. 서로다른 시간에 다양한 진다.,4,봉은사,0
363,turkjj25,숨겨진 보물,절대적으로 아름다운 곳이다. 당신이 생각하는 만큼 크지 않을 것을 보고하는 길거리. 확실한 가치가 있습니다. 다른 사원들은 다른 아시아에서 매우.,5,봉은사,0
364,Daniel H,"평화로운, 평화 가 온다면 꼭!","저는 사용한 불교 사원, 때문에 지나치게 많은 경고입니다. 이 큰, 조용한 기도 에 온 많은 연습 시설의 유치 자이나교의 쳇발 - 을 항상 거리, 자이나교의 에 관광 명소가 된 그들은 하지 않았다. 서, 조용한 분위기를 즐길 수 있고, 사진을 찍는 존경하는 위치(즉, ., 바로 옆에 있는 사람의 얼굴) 이다. 정말 아주 사랑스러운. 거대한 부처님 이 섹션에 있는 놓치지 말아 주면, 너무.",5,봉은사,0
365,MercyH,꼭 봐야 하는,"너무 많은 것을 제공하는 이 사원 관광 -- 아름다운 건물과 정원, 경비 및 여러 박물관에 의식 변화의 가장자리.",5,봉은사,0
