,u_id,title,review,u_rate,place_name,p_id
265,msmcy19,빅뱅 은 올림픽 공원,빅뱅 의 콘서트에 오 3월 2016 볼 수 있습니다. 이 곳은 걸어 다니며 사진을 찍어. 노점상들이 있기 때문에 걱정하지 않아도 배고픈 것. 이상한 이유에 대한 몇 가지 보고 택시가 택시를 잡은 후 문이 있었는데 입구에서 내렸습니다. 내가 실수로 다른 택시를 여기에 콘서트에 6pm. 재앙이었습니다. 지하철을 타고 가는 이 보다 쉽고 빠르게 출근 시간.,5,올림픽공원,12
266,Natttsss,잘 설계된 파크,"저는 스포츠 매니아들이 방문할 수 있는 올림픽 공원. 입장료는 무료이며 현대적인 예술 조각을 긴 경로. 소마 미술관 올림픽 가는 피지 (서울 올림픽 미술관) 은 가상 이 올림픽 3,000 및 비용 절감 - 돈을 낭비.",5,올림픽공원,12
267,Eva L,복잡한 도시에서 쉴 수 있는 곳,"좋은 산책, 평화롭고, 조용한 곳입니다. 너무 많은 기대는 하지 않지만, 그냥 공원, 하나도 안 해주고. 두 번 자전거를 대여할 수 있는 자동차, 그가 이미 너무 나쁜 시기를 떠나, 우리는 꼭 한번 잡으실려면.",3,올림픽공원,12
268,Ирина Ц,거리,세 번까지 있었어요. 이 공원은 기대하지 않습니다. 직원들이 롤러스케이트를 즐기기로 되어 있다고 봤을 때 직원들이 완전히 비어 있는 나를 걷다.,1,올림픽공원,12
269,r2cook,"우리가 밤비 봄 꽃, 버기를 타고 있었다!","갈 가치가 있는, 하지만 피는 봄 꽃 이나 여름철 때까지 기다립니다. 우리는 자전거를 렌트하여 두어야 하는 재미를 볼 수 있다.",3,올림픽공원,12
270,TravelBuggerTravel,"사람들을 구경하기 좋은 곳, 주변에 자전거, 및 읽을 수 있고","사람들을 구경하기 좋은 곳, 주변에 자전거, 읽을 수 있고 이불과 친구들과 함께. 음식을 작은 곳이다.",5,올림픽공원,12
271,Willem B,좋은 공원 산책 또는 조깅,"올림픽 공원은 걸어서 편안하게 즐길 수 있는 좋은 곳에 가서 죠그. 많은 현지인들도 많은 공원에서 운동을 하고 모든 시설과 같은 시설을 이용하실 수 있습니다. 게다가 성격 중 하나를 즐길 수도 서울에서 올림픽 스타디움 아키텍처를 구축할 수 있는 하나의 박물관을 방문 할 것. 또한 자전거 대여 를 들 수입니다. 저는 겨울에 생각이 많은 여름에는 공원 환경에서, 즐겁게!",4,올림픽공원,12
272,Katie C,큰 공원,"자전거 대여 할 수 있는 큰 공원이, 함께, 또는 카트를 나누어 주다. 흥미로운 조각상이 있는 정원, 호수, 넓은 방. 여기에 아무것도 할 수 있는 마음에 들지 않는 올림픽 영역 참조해야 합니다. 2개의 지하철 역이 있고 여기에 해당. 저는 잘못한 사람들을 만나서 35분 정도 걸리는 거리 타단.",5,올림픽공원,12
273,Family L,좋은,"갔을 때는 매우 깨끗했고, 이른 아침에, 거의 빈. 이 때 필요한 모든 것을 볼 수 있는 광대 한 종료합니다.",3,올림픽공원,12
274,Yoinji J,멋진 곳,"이 곳은 나쁘지 않고 아이들과 함께 가족들이 있는 호텔로 해 하루를! 저는 평일에 가는 사람들을 피하기 위해 강력하게 추천하지만 대량의 사람들은, 하지만 전체적으로, 이 좋은, 넓은, 아이들과 좋은 시간 보내. 불행하게도 아이들을 위한 놀이 구조가 되지 않을 것, 나쁘지 않은 곳이지만 자전거나 롤러 블레이드 정도.",4,올림픽공원,12
275,Foonglin,야외 아이스 링크,"우리 가족도 즐거운 야외 아이스 링크. 저희가 간 평일 오후, 덜 붐비는 어떤 의미. 한 사람당 비용만 2000Won 의 항목을 포함하는 좋은 시간 1 1/2 스케이팅 신발 & 타모드실행중. 해 사용할 수 있는 시간. 주변 환경은 아주 아름다운, 너무. 자전거가 있는 가족들, 보이는, 하지만, 우리는 어쨌든 봐 끝나는 어두운 시간이 5pm 아이스 스케이팅을 할 정도. 또한 2분 내에 올림픽 박물관 입구에서 왼쪽을 향해 걸어. 입장료는 무료. 마지막 입구는 17:30 여행팁: 몽촌 토성",5,올림픽공원,12
276,Basspirate,고 할 수 있는 공원,"우리는 수많은 물건을 발견할 수 있는 공원. 결혼 사진 촬영을 하는 것도 본! 이 지역은 바이킹, 하이킹 지역 음식 / 쇼핑. 이 멋진. 한국에 있는 것처럼, 더 할 수 있는 쓰레기통에.",5,올림픽공원,12
277,Joel D,좋은 방법을 몇 시간...,"이 곳은 좋은 산책로 (또는 자전거를 빌리지). 좋은 공원 이다. 좋은 조각상 및 음식점. 정말 큰 문제 아닙니다 큽니다. 이 많은 역사가 있는 게임이 기 때문에 여름 동안 1988, 수는 있지만 모든 건물이기 때문에 정말 아무 것도 할 수 있는. 주변에 보면 큰 스타디움. 공원에서 산책을 좋아한다면, 이 호텔입니다. 올림픽 착체의 여행을 한다면, 그 일이 지.",3,올림픽공원,12
278,Roxanne S,할 수 있는 신선한 공기,만약 이 곳을 방문할 때... 가장 편안한 신발을 신을 수 있습니다... 걸어갈 수 있는 이름이 게임 이...,4,올림픽공원,12
279,Sam Kim,가장 큰 이유는 좋은 곳에 살고 있는 송파,이 거대한 공원이 잘 되어 있고. 항상 방문하기. 부동산 가격에 할 수 있는 공원이 많은 곳이기 때문에. 가장자리에 있는 커피숍이 있어서 정말 좋았어요.,4,올림픽공원,12
280,Mandyseo,산책하기 좋은 곳,하나의 야외 조각 공원에서 봐야 관광명소 (소마 미술관 등에서) 를 포함한 전 세계의 유명한 예술가들의 조각과 200 개 이상의 치받이의.,4,올림픽공원,12
281,Fairuz N,방문 가치,"저는 여기 추천하는 하루, 큰 공원이 있고 너무나 많은! 토요일에는 많은 일들이 일어나고 - 모임, 있어서, 에어로빅 - 활기 넘치는 곳 이다.",4,올림픽공원,12
282,Martin H,비오는 올림픽,"아름다운 공원. 심지어 비가 내렸습니다. 할 가치가 있는 여행. 올드 스타디움 계속 사용하고, 명백하게 하기 위한 대부분의 콘서트. 공사 중에 공원에서, 여전히 많은 멋진 뷰를 제공합니다. 거기에 가려면 지하철을 탈 경우 먼저 거대한 광장에 위치 싱출구가 계속해서 올림픽 타는 불.",4,올림픽공원,12
283,Jacmac00,방문해야합니다,"올림픽 공원을 방문하는 동안 물에 한국에서 최근에 비즈니스, 시간이 아깝지 하기도 한 일을 역사적인 장소",4,올림픽공원,12
284,OLK1974,조깅을 위한 완벽한,"저는 서울에 머무는 동안에 사용할 수 있는 올림픽 공원 / 작업 시. 정말 좋았어요. 많은 경로, 기복. 전체적으로 아주 좋은 곳이라 걸어서 방문.",5,올림픽공원,12
285,FandD2014,게임에서 같아 1988,"이곳은 광대 한 잠실 지역과 가깝습니다. 8 행 지하철 역을 했는데 몽촌 토성 (mongchontoseong). 1988 위해 올림픽 게임, 깃발 도 아직 가지는 모든 볼라안테나. 공원, 호수 솜씨로 조경을 하고, 현대적인 조각상과 폭포, 또는 자전거 타는 - 좌석과 두 번 자전거를 탐색할 수 있습니다 차를 4시간 정도를 합리적인 가격. 스페이스 한시간, 갈 수 있는 장치가 하나 있었어요 대부분이 사진을 찍고 있다. 추천하고 싶어요 - 재미있고 즐거운.",4,올림픽공원,12
286,JaromChao,커플들에게 좋은 곳.,"이곳은 정말 좋은 곳에 있는 깨끗하고 따뜻하고, 수 많은 연인 들, 오래된 남성 또는 여성, 및 개 childern. 걸어서 갈 수 있는 가장 활동, 하이킹을 갈 수 있지만. 를 방문할 수 있는 희망과 사랑하는 사람.",5,올림픽공원,12
287,Lee K,올림픽 공원은 1988,걷다 보면 시 가장 먼저 볼 수 있는 거대한 역은 올림픽 퍼게이트를. 이 공원은 아주 깨끗했습니다.,4,올림픽공원,12
288,Nikki W,공원 화창한 날,"은 좋은 게 대한 정보를 올림픽 공원 에서 게임, 벽, 바닥.",3,올림픽공원,12
289,calliesk,아름다운 공원,위대한 올림픽 공원 을 방문하는 올림픽 공원 - - 저는 몇 가지 큰 조각 공원 -- 보고하고 정말 인상적 입니다,5,올림픽공원,12
290,Paul K,큰 공원!,"이 곳은 모든 것이다. 작은 강, 레스토랑이 근처에 있고, 지하철 역, 버스 정류장, 잠실 근처인, 거대한 로즈 가든에... 야외 풍경은 아름답고 깨끗하고! 하루에 할 수 있을!",5,올림픽공원,12
291,956marciw,방문 할 때 이 다!,아주 좋은 공원을 방문. 할 수 있는 아주 좋은 곳이 많은 시간을 보낼 수 있는 소풍. 정말 아름다운 야외에 있는 작품은.,5,올림픽공원,12
292,Bridgewaterboy,기회가 된다면 한국 정원 스타일 보기,"첫 번째, 정원이 이 공원을 좋아하지 않는다면 지루하고 오지 않는 시간 낭비가 스테이징될 것입니다. 한편 이 같은 경우는 정원을 즐길 수 있는 사이트를 방문하는 한국의 정원이 요소에 스타일. 걸어야 할 것이 과거로 내려오면 입구 영역 주위에서 시계 방향으로 물과 돌 다리 건너편에 있는 호수. 까지 오는 깊이 있는 고고학 에 따라, 소속 2000여 주민들 로부터 검색 경로 가서 몇 년 전에 갈 수 있는 언덕, 원래 성루 마을이 었습니다. 찾을 수 있는 길을 따라 꽃의 아버 및 필드 (늦은",5,올림픽공원,12
293,Margaret L,조용하고 아름다운,제가 주었고 대부분 비어 이다. 조용하고 아름다운 이는 정말 마음에 들어요. 이 시간을 걸어 다니며 여행의 가치가 있다. 입구에는 큰 기념물을 놓쳐서는 안된다.,4,올림픽공원,12
294,thehelpfuldad,한국 야구 게임,본 야구 경기 에 폭발 이다. 아마도 서울 여행의 하이라이트. 한국 야구 하는 우리 보다 훨씬 더 재미 있기 때문에 할 수 없는 팬 에 앉아서 자신의 춤을 추는 모든 배 전체가 응원 입니다. 최고!,5,올림픽공원,12
295,Nicharee W,더 아무것도,"매우 넓은 지역에 있는 휴식을 취하기에 특별한 건 없고. 버스를 타고 자전거를 빌릴 수 있는 공원 내 를 구경. 그러나, 이 경우에는 매력적인 장소를 방문할 때 를 기대.",3,올림픽공원,12
296,AutumnRain1988,크고 멋진 공원,"정말 크고 멋진 공원이 있어서 좋은 정보가 아니라 쓸게 없다. 이는 고려하지 않을 곳이지만 "" 기나발루에 "" 볼 만 하면 주변에. 체크 아웃할 수 있는 올림픽 박물관 이 있는 동안 (지금). 사이드 노트: 이는 아주 예쁜 공원 가을 때 색상 변경하여.",4,올림픽공원,12
297,Sang M,"거대한 공원, 할 수 있고 하루에!","여기에 서울에 머무는 동안 콘서트에 갔다. 이 공원은 거대한! 충분한 시간을 허용하지 않기, 꼭 일찍 도착해서 다음 시간에 많은 활동입니다.",5,올림픽공원,12
298,mereytan,매혹적인 공원,"이 기간 동안 4월에 제가 갔을 때 벚꽃을 매그놀리아 /. 저는 호텔 올림픽 파크텔 에서, 앞에 있는 공원. 호텔 방에서. 매일 아침 일어나는 화려한 일출. 저는 자전거를 빌리고 주위에 순환 전체 공원. 서식지 의 응집 물 에 대한 코코, 다람쥐 토끼도 보고 주위를 황급히 달려. 올림픽 박물관 도 가봐야 할 보석 같은 곳 - 방문. 이 중에서 많은 사람들이 젊은 이전 제공하는 zhangijiajia",4,올림픽공원,12
299,geographyguy_11,내가 제일 좋아하는 서울,"나는 충분한 정보를 잘 하지 못하고 올림픽 공원. 꽤 먼 역을 첫 번째 단계를 monchongtoseong 역과 증가 해서 세계 최대의 평화를 엿볼 수 있는, 한 번 표시된 올림픽 떼, 주변 가로수 의 플래그에 해당 국가의 올림픽 1988 수신고. 저는 더 이상 나라의 깃발 아리마를 너구리 있는 이벤트에 대한 현재 읽지 긴 기념관 옆에 있는 아름다운 호수의 게임 1988, 맨 위에있는 아름다운 분수가 있는 시간에 와서. 광범위한 공원이 아름답게 관리되어 있으며 고대 성벽 위를 따라 산책로",5,올림픽공원,12
300,pholsten,꼭 해야 하는; 버킷 리스트에 넣어,"전형적인 공원이 아니다. 어려운 시간이 있다 보면 하루에 하면. 저는 우연히 보기에서 프리다 프리다 카흐로 출품 소마, 평화 기념관 입구가 매우. 대부분의 박물관은 월요일, 한 순간에 예기치 않게 제 특별한 예술 이다. 이 조각 공원은 다양한 -- 사진은 이렇게 하지 있지만. 저같이 활동에 참여, 하이킹 / 구릉 지역이 계단을 오르고, 구불구불한 길,... 피크닉 지역... 식당과 다양한 박물관들이 있었어요. 나는 공원에서 때까지 폐로기. 이 시간에 이 공원에서 시간을 보낼 수 있습니다 로!",5,올림픽공원,12
301,DivyaShree,아주 좋은,좋은 곳입니다. 최근 방문. 관광명소 및 조깅 도 하지 않지만 가족과 함께 시간을 보내기 좋은 곳일 수 있었다. 관광객이 아니다!,4,올림픽공원,12
302,tRaveL2Move,콘서트 위치,"괜찮아, 나 때문에 콘서트에 가서, 잘 모르는 거라고 검토할 수 있습니다. 정말 깨끗하고 있는지, 하는 것은 없지만 보는 경우는 콘서트를 하지 않습니다.",4,올림픽공원,12
303,Row A,밤 산책,이 호텔에서 좋은 산책. 재미가 있어서 밤에 가족들 보고 주기. 공원에서 커피 콩 도 있어요.,3,올림픽공원,12
304,Lauren W,좋은 곳을 보내지 afteenoon,할 수 있는 올림픽 박물관 들에 대한 정보가 일부 기록 올림픽을 서울 올림픽. 또한 무료로 제공되는 아이들을 위한 대화형 exihbit. 정원은 아름다운 자전거를 빌리거나 산책할 수 있습니다.,4,올림픽공원,12
305,dippy_sal,쾌적한 공원을 산책 anevenng,오픈된 공간이 많은 아주 편안합니다. 서울 올림픽의 한 건물에서 사용할 수 있습니다.,3,올림픽공원,12
306,deerieck,아름다운!,"제가 묵었던 호텔 바로 길 건너에 있고, 그래서 아침에 올림픽 공원에서 조깅을 할 예정. 잘 유지가 되지 않은 경로는 / 조깅하는 사람이 지나치게 제가 갔을 때. 이 공원은 아름다운, 깨끗하고, 쉽게 이동할 수 있습니다. 다음에도 꼭 이곳에 있는 동안에는 이 지역에서 계속 실행 하다! 하는 것을 볼 수 이 끝나가 에어로빅 클래스 (한국어 버전 줌바를 추는 것 같았다).",5,올림픽공원,12
307,TrevaLafaye,산.,아름다운 지역이 잘 지어졌고 이후 올림픽 게임을 준비. 주변 사람들이 아주 좋은. 잘 유지되어 만족스러운,5,올림픽공원,12
308,GIAJane,"좋은, 큰, 오픈 땅","올림픽 공원은 멋진 곳. 아주 큰 공원은, 하고 많은 명소들을. 가장 좋은 점은, 이 무료! 공원 내에 있는 임대 용 자전거, 기차를 타고 투어를 해야 할 수 있는 공원 이, 그냥 여유롭게 산책 할 수 있는 거대한 조각 공원으로 전체 플랜트 장식하는 감사합니다. 자동 판매기 및 나머지 방 전체에 편리하게 위치한 공원. 한 레스토랑에서 저녁 식사 뷔페도 매우 좋은 한국, 단방향이라는 히이타 테이블, 유기농 야채를 제공해서 확장할 수 있습니다. 22,900 원의 가격이, 한국 음식을 선택할 수",4,올림픽공원,12
309,Kat,재미있는 사람,"나는 작년 여름에 올림픽 공원. 로즈 가 있었지만 저는 이 멋진 축제의 거대한 장미 정원 공원 산책할 수 있는 기회. 테니스 코트에서, 운동을 관광명소, 벤치 에, 식당, 이 모든 것을 갖췄다. 나는 다시",4,올림픽공원,12
310,travellingexpat_12,큰 공원 / 이벤트 및 잘 관리,"재즈 페스티벌이 일년이상 였습니다. 훌륭한 공원 시설, 젊은 사람이 한 팀을 잘 관리 한 것들이 환상적인 작업을 원활하게. 괜찮은 식당이 공원, 스프링 장미 축제와 인상적이다.",5,올림픽공원,12
311,visionista,사랑스러운 공원으로 피크닉을 즐길 수 있는 아트 또는,정말 좋은 곳이다. 조각 공원도 인상적이다. 자전거가 작은 카트를 대여할 수 있다는. 또한 다양한 축제 이다.,5,올림픽공원,12
312,Agustini90,산책 & 휴식,"이 공원은 거대한, 하루 반나절 을 천천히 둘러 볼 곳. 좋은 곳이 있어서 걸어서 마음이 편안합니다. 때를 따라 걷다, 알은 다른 조각과 아이스 링크 (열어서 겨울에).",4,올림픽공원,12
313,James M,여기에 콘서트,"이곳은 정말 멋진 건물, 방문 시간에 갈 수 있을 경우. 우리가 밤에 콘서트를 할 수 있지만 모든 작업은 해당 호스트",5,올림픽공원,12
314,beehappy86,공원의 훌륭한 사용,나는 사랑 이다. 볼거리가 많다. 외부에 있는 많은 카페와 음식점. 자전거를 대여하는 입구 근처. 깨끗한 화장실. 나는 가을에 이곳을 사랑합니다.,5,올림픽공원,12
315,Vicky K,자전거를 가지고!,"우리가 왔을 때 이곳에 있는 k 팝 콘서트, 이 미친! 정원은 아름다운, 자전거를 빌려서 함께 가기로 했다 두 시간 전에 가서 구경하기.",4,올림픽공원,12
316,jojowtan,여행 일정에 합니다,"올림픽 공원은 거대한 절반 이상이 사용할 수 있는 일을 완전히 이 곳의 아름다움을 감사합니다. 많은 경우에 있는 벤치 피곤하다, 즐기고 싶은 사람이 많은 산책로 걷기, 왼쪽 및 오른쪽, 할 수 있는 흥미로운 객체를 참조하십시오. 내 생각에, 이 곳이 많은 곳을 방문하여 그 여정이었지만 관광지 추천하고, 특히 여가 와 자연의 산책을 사랑합니다.",5,올림픽공원,12
317,angelzhizni,아름다운 공원,"나는 박물관에 방문하지 않았다, 하지만 자체는 아름답고 좋은 공원 산책. 이는 장소 중 하나가 한국에 오는 사람들이 주위에 함께 볼 수 있는 목록(acl)액세스 제어임의의 트리 환편성. 카트를 대여할 수도 있어, 많은 가지고 있지만. 걸을 수 있는 편안한.",5,올림픽공원,12
318,nazrul,산책하기,"주요 매력이 있는 것이다. 하지만, 이 곳은 아주 좋은 곳에 있어서 걸어서, 지역 주민들이 더 볼 수 있습니다. 이 공원에는 박물관, 및 배울 수 있으며 왕토 개화기 이전 (가능하다면 역사)...",5,올림픽공원,12
319,Spirited_mage,좋은 조용한 장소를 산책과 스포츠,"좋은 공원, 함께 자전거 대여 및 공용 노천 운동 시설. 올림픽 공원, 올림픽 게임의 는 1988 했고, 아마 한 스포츠에 관심이 있고 역사; 그 외, 이것은 다른 도시에서 일부 주요 명소. 결합할 수 있는 에 하드락 카페, 강을 따라 자전거를 타거나, 또는 여행 강남, 각 몇 정거장 대중 교통.",5,올림픽공원,12
320,Jasper H,이곳을 사랑합니다!,"이곳은 아주 크지만 가치가 있긴 있기 때문에 매우 경치는 공원. 또한 이동 피크닉, 자전거, 화보 & 릴랙스 할 뿐. 이곳은 아직 드라이 을 방문했을 때에만 비로소 시작 이후 봄, 하지만 나는 여전히 아름다운 곳입니다. :)",5,올림픽공원,12
321,nedveddenise,결직초 매립,"이 공원은 예 - 매립. 산부, 넌 매우 넓은 시야의 서울. 아주 넓은 장소와 좋은 사진을.",5,올림픽공원,12
322,JanaeMKL,PSY,"내 기억이 정확하다면, 우리는 이곳을 psy 콘서트! 멋진 경험이었습니다! 그 외. 저는 여지껏 어 이동합니다.",5,올림픽공원,12
323,SMP999,평화로운 지역의 허브 soeul,"만약 갈리진틈 벗어나서 시내에 올림픽 공원. (수). 공원은 그냥 참 좋게 보기. 또한 아이스 스케이트장,, 카페 등.",4,올림픽공원,12
324,johnnyohyo,몇 시간 동안 사이클을 정도네요.,"저는 올림픽 공원에는 공원 순환. 입장료가 없어요. 아주 있어 대중교통을 이용하여. 올림픽 공원 역. 몇 가집니다 흥미로운 의 랜드마크 호텔. 대형 게이트 의 평화, 산책로와 세계 각국의 깃발 은, 및 동상 주위에 흩어져 있는 공원. 내가 좋아하는 동상 은 대화. 스포츠 스타디움 로 들어가지 못했다. 좋은 신선한 공기, 잘 설계된 경로, 그리고 나무 주위에 흩어져 있는 공원. 이 산책로 통과하는 의 공원(테 제 생각엔 4 km) 만 허용 족평. 사라 한 토요일에는 더욱 많은 사람들은 산책 이었기",3,올림픽공원,12
325,Wahinya M,그레이트!,"힐송 콘서트 같이 갔다. 이곳은 정말 아름다웠습니다. 거대한, 이러한 노점상 및 음악가. 사랑해요!",4,올림픽공원,12
326,akbar,만약 방문,한국의 수많은 공원. 이 공원은 방문하기 좋은 나는 가을에 공원을 방문했다. 여기 오는 사람이 많으니,5,올림픽공원,12
327,arjana_smile,아름다운,올림픽 경기장에서 그다지 멀지 않아요. 그곳의 많은 아름다운 곳에서 especiaaly 가을) 가고 있다 강이!,5,올림픽공원,12
328,Miguelsomi,산책 에서 교통,"정말 좋은 산책이 장소; 위쪽과 아래쪽... 토끼와 새들을 회사. 여름철, 이 좋은 데는 커피는 작은 바.",5,올림픽공원,12
329,polinak236,환상적인,"정말 아름다운 공원. 좋은 풍경이 최고. 쇼핑 쇼핑몰, 따라서 이상적인 장소는 동안 쇼핑 행위 다. 한 경우 같은 공원.",5,올림픽공원,12
330,Anvil16,"좋은 하루, 역사 공원에서 보기","즐거운 여행에서 올림픽 공원, 자전거를 타고 주변을 잠시 連裝型 감동 의 전망에 differnt 스포츠 시설 대상이었던. 우리는 기차로 약 40분이 매 순간이. 자전거는 약 25,000원 이고 그만큼 시간을 타고 더 많이 공원.",5,올림픽공원,12
331,bgroe,아주 좋은 공원,올림픽 공원은 거대하고 잘 유지되어 있었습니다. 수많은 오픈 공간 산책 하기를 참조하십시오. 변하고 있어요; 이것은 쉬기에 좋은 곳. 서울은.,4,올림픽공원,12
332,DauphinJonas,좋은 산책,"광대 와 좋은 산책, 그리고 심지어는 박물관 - 백제 박물관 방문. 아이들이 좋아할 놀 수 있는 마당인 예술 작품.",5,올림픽공원,12
333,Sandra Silvia R,이 곳이 너무 좋아요! 가족들에게 좋을 듯!,"저는 정말 이곳을 사랑합니다! 하루 종일 쉴 수 있는 잔디, 올림픽 기념관 방문하거나 벽 한 음식과 음료를 몇 가집니다 cafés 또는 편의점. 때문에 이렇게 큰 호텔이 많지 않은 것처럼 내부. 좋은 곳 있기 때문에 가족들에게 수많은 놀이터 및 기타 재미 장소가 아이들과 함께.",5,올림픽공원,12
334,ces168,아름다운 공원,"이 좋은 이 여정은 또한 변경다른 기차역 관광지. 공원은 깨끗했고 주변에 음식 가판대가. 잊지 마세요 를 우산, 날씨가 그렇게 더운.",5,올림픽공원,12
