,id,title,title_ko,rate,year,country,genre,running_time,contents
498,498,Midnight in Paris,미드나잇 인 파리,4.5,2011,"미국,스페인,프랑스",코미디/판타지/로맨스/로맨틱코미디,1시간 34분,"약혼녀 이네즈(레이첼 맥아덤스)와 파리로 여행 온 소설가 길(오웬 윌슨). 파리의 낭만을 만끽하고픈 자신과는 달리 파리의 화려함을 즐기고 싶어하는 이네즈에게 실망한 길은 결국 홀로 파리의 밤거리를 산책하게 된다. 매일 밤 12시, 시간을 넘나드는 로맨틱 야행이 시작된다! 열두 시 종이 울리는 순간 홀연히 나타난 클래식 푸조에 올라탄 길이 도착한 곳은 놀랍게도 1920년대 파리! 그 곳에서 그은 평소에 동경하던 헤밍웨이, 피카소, 달리 등 전설적 예술가들과 친구가 되어 매일 밤, 꿈 같은 시간을 보낸다. 그러던 어느 날, 헤밍웨이와 피카소의 연인 애드리아나(마리옹 꼬띠아르)를 만나게 된 길은 예술과 낭만을 사랑하는 매혹적인 그녀에게 빠져들게 되는데…"
499,499,Dancing Princess,댄서의 순정,1,2005,한국,로맨스/코미디,1시간 50분,"연길에서 출발해 한국, 인천으로 향하는 훼리 안. 눈발에 뿌옇기만 하던 인천항이 보이기 시작하면서 설레임이 점점 두려움으로 변해가는 채린(문근영). 어른스럽게 화장을 하고 잔뜩 멋을 부려봤지만 어색하기만 하다. 배가 멈추면 채린은 에서 계속 우승을 해왔던 언니가 되어야 한다. 한 때 최고의 선수로 촉망 받던 영새(박건형). 영새에게 파트너는 남다른 의미를 지닌다. 2년간 포기하고 있었던 자신의 꿈을 다시 찾겠다는 것과, 첫 사랑 세영을 잊겠다는 다짐. 어쩌면 이번 새로운 파트너와 3달 후에 있을 선수권대회에서 재기할 수 있을지도 모른다! 언니 대신 온 것이 밝혀지고 채린의 입국에 돈을 썼던 영새의 선배 상두는 채린을 술집에 팔아 넘긴다. 이백만원의 월급과 춤을 가르쳐 준다는 말에 희망을 잃지 않는 채린. 영새와 지냈던 며칠간의 따뜻했던 추억과, 연습실에서 본 아름다운 드레스와 슈즈를 기억하며 견뎌 내리라 다짐한다. 그러나 현실은 너무나 처절한데..."
500,500,The Time Traveler's Wife,시간 여행자의 아내,3.5,2009,미국,판타지/로맨스/드라마,1시간 47분,"‘그’가 첫사랑인 여자
‘그녀’가 마지막 사랑인 남자

시간 여행의 운명을 지닌 남자 ‘헨리’
혼자가 익숙해진 어느 날
아침 햇살처럼 빛나는 그녀 ‘클레어’를 만난다

어릴 적 우연히 시간 여행자를 만난 여자 ‘클레어’
그와의 만남을 기다려온 어느 날
과거를 기억하지 못하는 ‘헨리’를 만난다

과거에도 현재에도 미래에도
당신이 있는 시간으로 돌아갈게"
501,501,Jumper,점퍼,2,2008,미국,액션/SF/모험/스릴러,1시간 28분,"데이빗 라이스(헤이든 크리스텐슨)는 뉴욕, 도쿄, 로마, 이집트의 스핑크스 등 원하는 곳은 순식간에 이동할 수 있는 능력의 소유자, 일명 점퍼이다. 그는 눈 깜박할 사이에 전 세계 어디든 갈 수 있고 순식간에 몇 억을 손안에 쥘 수도 있다. 17세 때 자신의 능력을 처음 자각한 데이빗은 뉴욕, 도쿄, 로마, 이집트 등 원하는 곳으로 점핑하며 화려한 메트로폴리탄의 삶을 누린다. 하지만 ‘점퍼’를 처단하기 위해 비밀리에 조직된 ‘팔라딘’들에게 추적당하기 시작하면서 곧 위험에 처하게 된다. 데이빗은 다른 점퍼들과 동맹을 맺으며 수 천 년 동안 진행된 ‘점퍼’와 ‘팔라딘’과의 전쟁에 직면하게 된다. 그러던 중 그는 서서히 자신의 과거와 가족의 비밀에 대한 진실을 알아가게 되는데.."
502,502,차형사,차형사,0.5,2012,한국,액션/코미디/드라마,1시간 50분,"가진 것이라곤 숨 막히는 궁극의 스멜, 마성의 D라인 몸뚱아리뿐이지만 자나깨나 범인검거에 매달리는 집념의 ‘차형사’. 패션계에 은밀하게 퍼진 마약사건을 수사하기 위해 2주 만에 20KG을 감량하여 패션모델로 변신, 런웨이에 잠입하라는 사상 초유의 특급 미션을 수행하게 되는데…"
503,503,Percy Jackson & the Olympians: The Lightning Thief,퍼시잭슨과 번개 도둑,3.5,2010,"미국,캐나다",모험/가족/판타지,1시간 58분,"고대 그리스 신들과 함께 공존하고 있는 현대도시. 그 속에는 신과 인간 사이에서 태어나 각기 특별한 능력을 부여받은 데미갓들이 존재한다. 어느 날 세상에서 가장 강력한 무기인 제우스의 번개가 사라지는 사건이 발생하고 포세이돈의 아들인 퍼시 잭슨이 도둑으로 지명된다. 이로 인해 신들은 인간세계에 엄청난 재앙을 불러 올 대전쟁을 일으키려 하고, 물을 지배하는 능력을 소유한 퍼시잭슨은 지혜의 신 아테나의 딸 아나베스, 퍼시의 수호신 그로버와 함께 자신의 억울함을 풀고 신들의 파괴적인 전쟁을 막기위한 여정을 시작한다.  퍼시 잭슨은 그를 가로막는 신화 속 괴물 메두사 히드라 등과의 대결을 펼치고 엄마와 사라진 번개의 교환을 제안한 하데스가 살고있는 지옥의 세계로 향하는데.."
504,504,공모자들,공모자들,2,2012,한국,액션/범죄/스릴러,1시간 51분,"여행을 떠나는 수 많은 인파 속 중국 웨이하이행 여객선에 오른 상호(최다니엘)와 채희(정지윤). 둘만의 첫 여행으로 마냥 행복하기만 하다. 하지만 설렘도 잠시. 그날 밤, 상호가 잠시 자리를 비운 사이 출구 없는 바다 한가운데 위치한 여객선 안에서 아내가 흔적도 없이 사라진다. 더 혼란스러운 것은 여행 중 아내와 함께 찍은 사진도, 아내의 물건도 모두 사라진 것! 게다가 탑승객 명단에조차 아내의 이름이 없다. 한편, 장기밀매 현장총책이자 업계 최고의 실력자인 영규(임창정)는 설계자 동배로부터 거절할 수 없는 제안을 받고 출장 전문 외과의 경재(오달수), 운반책 준식, 망잡이 대웅과 함께 작업을 준비하고 있다. 세관원 매수에서부터 작업물 운반까지 극비리에 진행되는 작업. 한치의 실수도 용납되지 않는 긴장 속, 작업대 위 ‘물건’을 확인한 영규는 충격에 휩싸인다. 과거 자신이 알았던 채희가 그 곳에 있었던 것! 이제 웨이하이까지 남은 시간은 단 6시간! 아내를 찾아 나선 상호의 집요한 추적은 시작되고, 영규는 채희를 죽일 수도 살릴 수도 없는 딜레마에 빠지는데…"
505,505,The Hunger Games: Catching Fire,헝거게임: 캣칭 파이어,3,2013,미국,액션/모험/SF/스릴러,2시간 26분,"헝거게임의 우승으로 독재국가 ‘판엠’의 절대권력을 위협하는 존재가 된 캣니스, 혁명의 불꽃이 된 그녀를 제거하기 위해 캐피톨은 75회 스페셜 헝거게임의 재출전을 강요한다. 역대 최강의 우승자들이 모인 헝거게임에 참가하게 된 캣니스는 판엠의 음모 속에서 적인지 동료인지 알 수 없는 막강한 도전자들과 맞닥뜨린다. 모두의 운명을 걸고 살아남아야 하는 캣니스, 그녀와 함께 혁명의 불꽃이 시작된다!"
506,506,Thor: The Dark World,토르: 다크 월드,3.5,2013,미국,모험/판타지/액션,1시간 52분,"'어벤져스'의 뉴욕 사건 후, 다시 신들의 고향인 아스가르드 왕국으로 돌아간 토르(크리스 헴스워스)와 로키(톰 히들스턴). 지구를 위협한 로키는 지하 감옥에 갇히고, 토르는 아버지 오딘(안소니 홉킨스)과 함께 우주의 질서를 재정립하기 위해 나선다. 1년 후, 지구에 혼자 남은 제인(나탈리 포트만)은 우연히 태초부터 존재해왔던 어둠의 종족 ‘다크 엘프’의 무기 ‘에테르’를 얻게 된다. 이 사실을 안 ‘다크 엘프’의 리더 ‘말레키스’는 ‘에테르’를 되찾기 위해 제인과 아스가르드를 공격하고, 토르는 사랑하는 여인 제인과 아스가르드 왕국을 지키기 위해 로키에게 위험한 동맹을 제안하게 되는데..."
507,507,Edward Scissorhands,가위손,4,1990,미국,판타지/로맨스,1시간 40분,"화장품 외판원 펙(다이안 웨스트)은 마을 언덕 외딴 성에서 상처투성이 창백한 얼굴과 날카로운 가위손 때문에 외롭게 살고 있는 에드워드(조니 뎁)를 만나 자신의 집으로 데려온다. 평범한 일상에 무료해하던 마을 사람들에게 큰 관심거리가 된 에드워드, 펙의 딸 킴(위노라 라이더)을 만나 첫눈에 사랑에 빠지지만 그녀의 남자친구 질투와 이웃들의 편견으로 도둑으로 몰리며 더 큰 오해에 빠지게 되는데.."
508,508,아라한 장풍대작전,아라한 장풍대작전,3,2004,한국,코미디/액션,1시간 54분,"고층 빌딩에 아슬아슬하게 매달려 유리를 닦는 청소부,  무거운 보따리를 자유자재로 이고 다니는 할머니,  아무도 모르게 거대한 도심 속에 평화를 유지하는 도인들이 살고 있다.  한 분야에서 오랫동안 자신의 기를 갈고 닦은 생활 도인들,  보이지 않는 곳에서 이루어지는 이들의 활약이  세상을 평화롭게 이끌고 있다는데......"
509,509,Salt,솔트,1.5,2010,미국,액션/스릴러,1시간 39분,러시아 정보원이 그녀를 이중 첩자로 지목하자 에블린 솔트 (안젤리나 졸리) 는 CIA 요원으로서의 명예와 조국을 지키기 위해 포위망을 피해 도주한다. 남편을 보호하고 또한 CIA 동료들보다 한 발 앞서 음모를 파헤치기 위해 솔트는 그 동안 공작원으로서 익힌 모든 기술을 동원하는데…
510,510,The Da Vinci Code,다빈치 코드,1.5,2006,"미국,몰타,프랑스,영국",미스터리/판타지/드라마/스릴러,2시간 27분,"거대한 비밀 앞에 전세계가 숨죽인다!
 루브르 박물관 대화랑에서 발견된 시체…
 천재화가 다 빈치의 작품 속에 숨겨진 충격적인 코드…  특별강연을 위해 파리에 체류중이던 하버드대 기호학자 로버트 랭던(톰 행크스)은 깊은 밤 급박한 호출을 받는다. 루브르 박물관의 수석 큐레이터 자크 소니에르가 박물관 내에서 살해당한 시체로 발견된 것이다. 시체 주변에 가득한 이해할 수 없는 암호들… 그중 ‘P.S. 로버트 랭던을 찾아라’는 암호 때문에 살인누명까지 뒤집어쓴 랭던은 자크의 손녀이자 기호학자인 소피 느뷔(오드리 토투)와 함께 자크가 남긴 불가사의한 수수께끼를 풀어나가기 시작한다.  인류역사를 뒤바꿀 거대한 비밀이 벗겨지는 순간,
 최초의 목격자는 당신이다!  랭던과 소피는 시시각각 좁혀오는 경찰 조직과 파슈 국장(장 르노)의 숨가쁜 포위망을 피하면서, ‘모나리자’, ‘암굴의 성모’ 등 천재화가 레오나르도 다 빈치의 작품들 속에 숨겨진 충격적인 비밀을 추적한다. 하지만 코드 속에 감춰진 실마리를 쫓아 진실에 접근할수록 비밀단체 시온 수도회가 지켜온 비밀을 지워버리려는 ‘오푸스 데이’의 추격은 더욱 격렬해지고, 마침내 두 사람은 인류 역사를 송두리째 뒤바꿀 거대한 비밀과 마주하게 되는데..."
511,511,Harry Potter and the Half-Blood Prince,해리포터와 혼혈왕자,2.5,2009,"영국,미국",판타지/미스터리/가족/모험/액션,2시간 33분,어둠의 세력이 더욱 강력해져 머글 세계와 호그와트까지 위협해온다. 위험한 기운을 감지한 덤블도어 교수는 다가올 전투에 대비하기 위해 해리 포터와 함께 대장정의 길을 나선다. 볼드모트를 물리칠 수 있는 유일한 단서이자 그의 영혼을 나누어 놓은 7개의 호크룩스를 파괴하는 미션을 수행해야만 하는 것! 또한 덤블도어 교수는 호크룩스를 찾는 기억여행에 결정적 도움을 줄 슬러그혼 교수를 호그와트로 초청한다.
512,512,Twilight,트와일라잇,2,2008,미국,드라마/판타지/로맨스,2시간 1분,"불멸의 뱀파이어와 인간의 위험한 사랑!  그들을 노리는 또 다른 뱀파이어 종족과의 숨막히는 대결!
 창백한 얼굴, 붉은 입술, 짙은 황금빛 눈동자…지상에 존재하지 않을 것 같은 외모의 에드워드에게 매료된 벨라는 그의 숨겨진 비밀을 알게 된다. 바로 그는 108년을 살아온 뱀파이어라는 충격적인 사실. 그러나 그녀는 죽음의 두려움도 잊은 채 에드워드와 위험한 사랑을 시작하고 이로 인해 그들은 또 다른 종족의 뱀파이어로부터 추격을 당한다. 이제 그들의 앞날엔 피할 수 없는 죽음의 그림자가 드리우는데…  2008년 겨울, 사랑을 위한 피의 대결이 시작된다!"
513,513,My Little Bride,어린 신부,1,2004,한국,코미디/로맨스/로맨틱코미디/드라마,1시간 55분,"세상 여자가 모두 자기 여자인 양 온갖 작업을 펼치던 잘 나가던 대학생 상민, 수다 떨기 좋아하고 얼짱 보면 가슴 설레는 앙큼상큼한 여고생 보은…둘은 보은 할아버지에게서 날벼락 같은 명령을 받게 된다. 둘이 결혼해야 한다는 것!! 평소 둘이 결혼하는 게 소원이었던 할아버지의 병세가 악화되자 24세 상민과 16세 보은은 어쩔수 없이 결국 결혼을 하고야 만다. 결혼을 하긴 했지만 첫 키스도 못 해본 16살 어린 신부를 어떻게 할 수도 없는 상민, 게다가 유부남 도장까지 찍혔으니 작업 길도 꽉꽉 막혀있다. 애타고 아쉬운 마음이야 하늘을 찌르지만 결혼생활에 충실하고, 보은이 뒷바라지도 해주려고 마음먹은 상민! 그런데 이게 웬일? 보은이는 신혼여행을 떠나는 공항에서 도망간다. 제주도에서 나 홀로 외로운 밤을 보내는 상민의 눈에는 신혼부부들이 굉장히 거슬리는데, 같은 시간 보은은 평소 마음에 있던 야구부 주장 정우와 꿈에 그리던 데이트를 하게 된다. 뜻하지 않은 결혼을 한 이들에게 아슬아슬한 하루하루가 끊임없이 계속되는데, 결혼 사실을 들키면 안 되는 이들의 위험한 부부관계는 상민이 보은의 학교에 교생 실습을 나가면서 더욱더 첨예한 위기가 계속된다. 수업 시간에 보은의 팬티로 땀을 닦는 상민, 불시에 상민의 방으로 쳐들어오는 스토커 같은 김샘… 게다가 보은은 한술 더 떠서 정우와의 위험한 데이트를 계속하는데 이들의 결혼 생활… 과연 오래갈 수 있을까?"
514,514,Harry Potter and the Goblet of Fire,해리포터와 불의 잔,3.5,2005,"영국,미국",판타지/미스터리/가족/모험/액션,2시간 36분,"요즘 들어 매일 꾸는 악몽 때문에 이마의 상처에 더욱 통증을 느끼는 해리(다니엘 래드클리프)는 친구 론(루퍼트 그린트)과 헤르미온느(엠마 왓슨)와 함께 퀴디치 월드컵에 참가해 악몽에서 벗어날 수 있게 돼 마냥 기쁘다. 그러나 퀴디치 캠프장 근방 하늘에 불길한 기운이 나타난다. 바로 마왕 볼드모트의 상징인 '어둠의 표식'이 나타난 것. 볼드모트가 13년 전에 자취를 감춘 뒤, 감히 모습을 드러내지 못했던 그의 추종자 데스 이터(DEATH EATER)들이 그 표식을 불러낸 것이다. 두려움으로 가득 찬 해리는 안전한 호그와트 마법학교로 돌아가고 싶어한다. 덤블도어 교장(마이클 갬본 경)이라면 자신을 지켜줄 수 있을 것이기에...."
515,515,조선명탐정 : 각시투구꽃의 비밀,조선명탐정 : 각시투구꽃의 비밀,3.5,2011,한국,코미디/액션,1시간 55분,"정조 16년, 공납 비리를 숨기려는 관료들의 음모를 짐작한 정조는 조선 제일의 명탐정(김명민)에게 사건의 배후를 찾으라는 밀명을 내린다.  수사 첫날부터 자객의 습격을 받은 명탐정은 개장수 서필(오달수)의 도움으로 위기를 모면하게 되고, 서필과 함께 사건의 결정적 단서인 각시투구꽃을 찾아 적성으로 향하게 된다. 그 곳에서 그들은 조선의 상단을 주름잡으며 사건의 열쇠를 쥐고 있는 한객주(한지민)를 만나게 되는데…"
516,516,Harry Potter and the Chamber of Secrets,해리 포터와 비밀의 방,3,2002,"영국,미국,독일",판타지/가족/미스터리/드라마/모험,2시간 42분,"해리 포터에겐 이번 여름방학이 별로 즐겁질 못했다. 마법이라면 질색을 하는 페투니아 이모(피오나 쇼 분)와 버논 이모부(리차드 그리피스 분)의 구박도 그렇지만, 무엇보다 속상한 건 단짝이었던 론 위즐리(루퍼트 그린트 분)와 헤르미온느 그레인저(엠마 왓슨 분)가 그 사이 자신을 까맣게 잊었는지 자신의 편지에 답장 한 통 없다는 것.  그러던 어느날 꼬마 집요정 도비가 해리의 침실에 나타나 뜻밖의 얘기를 한다. 호그와트 마법학교로 돌아가면 무서운 일을 당할 거라는 것. 도비는 해리를 학교에 못 가게 하려고 자신이 여태까지 론과 헤르미온느의 답장을 가로채 왔음을 고백한다. 그러나 도비와 더즐리 가족의 방해에도 불구, 해리는 론과 그의 형제들이 타고 온 하늘을 나는 자동차를 타고 이모집을 탈출, 따뜻한 가족애가 넘치는 론 위즐리의 집으로 간다."
517,517,Gravity,그래비티,4.5,2013,"미국,영국",SF/드라마/스릴러,1시간 30분,허블 우주망원경을 수리하기 위해 우주를 탐사하던 라이언 스톤 박사는 폭파된 인공위성의 잔해와 부딪히면서 소리도 산소도 없는 우주 한 가운데에 홀로 남겨지는데…
518,518,Welcome to Dongmakgol,웰컴 투 동막골,4,2005,한국,코미디/전쟁,2시간 13분,"1950년 11월, 한국 전쟁이 한창이던 그 때... 태백산맥 줄기를 타고 함백산 절벽들 속에 자리 잡은 마을, 동막골. 이 곳에 추락한 P-47D 미 전투기 한 대. 추락한 전투기 안에는 연합군 병사 스미스(스티브 태슐러)가 있었다. 동막골에 살고있는 여일(강혜정)은 이 광경을 목격하고 소식을 전달하러 가던 중 인민군 리수화(정재영) 일행을 만나게 되고 그들을 동막골로 데리고 온다. 바로 그 때, 자군 병력에서 이탈해 길을 잃은 국군 표현철(신하균)과 문상상 일행이 동막골 촌장의 집까지 찾아 오게 되면서 국군, 인민군, 연합군이 동막골에 모이게 되고 긴장감은 극도로 고조된다.  목숨을 걸고 사수하고 싶었던 그 곳, 동막골 결코 어울릴 수 없는 세 사람? 국군, 인민군, 연합군 총을 본 적도 없는 동막골 사람들 앞에서 수류탄, 총, 철모, 무전기? 이 들이 가지고 있던 특수 장비들은 아무런 힘도 못 쓰는 신기한 물건에 불과했다. 그러나. 전쟁의 긴장은 동막골까지 덥치고 말았다. 동막골에 추락한 미군기가 적군에 의해 폭격됐다고 오인한 국군이 마을을 집중 폭격하기로 한 것. 적 위치 확인…! 현재 좌표…델타 호텔 4045. 이 사실을 알게 된 국군, 인민군, 연합군은 한국 전쟁 사상 유례없는 연합 공동 작전을 펼치기로 한다. 그들에게 무슨 일이 있었기에!!! 이 세 사람은 목숨까지 걸고 동막골을 지키려고 한 것일까?"
519,519,해운대,해운대,2.5,2009,한국,액션/드라마/재난/모험,2시간 00분,"2004년 역사상 유례없는 최대의 사상자를 내며 전세계에 엄청난 충격을 안겨준 인도네시아 쓰나미. 당시 인도양에 원양어선을 타고 나갔던 해운대 토박이 만식은 예기치 못한 쓰나미에 휩쓸리게 되고, 단 한 순간의 실수로 그가 믿고 의지했던 연희 아버지를 잃고 만다. 이 사고 때문에 그는 연희를 좋아하면서도 자신의 마음을 숨길 수 밖에 없다. 그러던 어느 날, 만식은 오랫동안 가슴 속에 담아두었던 자신의 마음을 전하기로 결심하고 연희를 위해 멋진 프로포즈를 준비한다."
520,520,퀵,퀵,1,2011,한국,코미디/액션,1시간 55분,스피드 마니아인 퀵서비스맨 기수. 생방송 시간에 쫓겨 퀵서비스를 이용하는 아이돌 아롬을 태우고 가던 중 한 통의 전화를 받는다. 수화기 너머 의문의 목소리는 헬멧에 폭탄이 장착 되어 있다는 경고와 함께 30분 내 폭탄 배달 미션을 완수하라는데……
521,521,포화속으로,포화 속으로,2,2010,한국,전쟁/드라마,2시간 00분,"1950년 6월 25일 새벽 4시. 아무도 예상하지 못했던 한국 전쟁이 시작된다. 압도적인 화력으로 무장한 북한군은 파죽지세로 남쪽으로 진격을 거듭하고, 남한군의 패색은 짙어져만 간다. 전 세계가 제 3차대전의 공포에 휩싸이자 UN은 엄청난 수의 연합군을 대한민국에 파병할 것을 결정한다. 이미 더 이상 물러설 곳이 없는 남측은 연합군의 도착을 기다리며 낙동강 사수에 모든 것을 내걸고 남은 전력을 그곳으로 총집결 시킨다. 포항을 지키던 강석대(김승우)의 부대도 낙동강을 사수하기 위해 집결하라는 명령을 받는다. 하지만 이제 전선의 최전방이 되어버린 포항을 비워둘 수는 없는 상황. 강석대는 어쩔 수 없이 총 한 번 제대로 잡아 본 적 없는 71명의 학도병을 그곳에 남겨두고 떠난다. 유일하게 전투에 따라가 본 적이 있다는 이유로 장범(T.O.P.)이 중대장으로 임명되지만, 소년원에 끌려가는 대신 전쟁터에 자원한 갑조(권상우) 무리는 대놓고 장범을 무시한다. 총알 한 발씩을 쏴보는 것으로 사격 훈련을 마친 71명의 소년들은 피난민도 군인들도 모두 떠난 텅 빈 포항에서 앞으로 어떤 일이 벌어질 지 모른 채 석대의 부대가 다시 돌아오기만을 기다린다. 영덕시를 초토화 시킨 북한군 진격대장 박무랑(차승원)이 이끄는 인민군 766 유격대는 낙동강으로 향하라는 당의 지시를 무시하고 비밀리에 포항으로 방향을 튼다. 영덕에서 포항을 거쳐 최단 시간 내에 최후의 목적지인 부산을 함락시키겠다는 전략. 박무랑의 부대는 삽시간에 포항에 입성하고, 국군사령부가 있던 포항여중에 남아있던 71명의 소년들은 한밤중 암흑 속을 뚫고 들려오는 소리에 잠을 깬다. 고요함이 감돌던 포항에는 이제 거대한 전운이 덮쳐 오고, 낙동강 전선에 투입된 강석대 대위는 학도병들을 걱정할 틈도 없이 시시각각 모여드는 인민군 부대와 맞서야 하는데…"
522,522,Fighter In The Wind,바람의 파이터,2,2004,한국,드라마/액션/스포츠,2시간 00분,"1935년 전북 김제. 마을 유지의 아들이었던 소년 최배달은 머슴 범수를 통해 택견을 배우며 강한 파이터의 꿈을 키운다. 그러나 독립운동에 연류된 범수가 자취를 감추고 스승을 잃은 배달은 비행사가 되기 위해 일본으로 밀항하기에 이른다. 하지만 항공학교에서 그를 기다리는 것은 상상을 넘어선 차별 뿐인데. 죠센징이라는 차별에 대한 분노로 교관을 때려 눕히는 배달. 그러나 맨 손의 그에게 사무라이의 후예인 가토대위가 살기어린 진검을 겨누고 배달은 칼날에 등을 보인 채 도주하고 만다. 최배달은 항공학교에서 사귄 친구 춘배, 어린 시절 자신에게 처음으로 택견을 가르쳐줬던 머슴 범수와 함께 조선인 학교 건립의 꿈을 키워간다. 그러나 야쿠자들의 칼날에 그동안 모은 배급표와 돈들을 빼앗기고 대항하던 범수 역시 목숨을 잃는다. 복수를 위해 나서보지만 약함만을 뼈저리게 느낄 뿐. 강해져야 한다! 힘없는 정의도 무능이요.. 정의 없는 힘도 무능임을 깨달은 그는 입산수련을 결심한다. 범수가 늘 품고 있던 책, 미야모토 무사시의 오륜서를 들고 산으로 들어가는 최배달. 문명과 담을 쌓은 혹독한 수련! 처절하리만큼 외로운 자신과의 싸움! 인간의 한계를 넘어서는 그 모든 고통을 견뎌내며 그는 시대를 향한 도전을 준비하게 되는데. 살을 에이는 추위를 얇은 도복 하나만으로 버텨내는 인고의 날들. 맨발로 자갈길을 달리고 야생열매로 연명하며 폭포를 몸으로 받아내는 살인적 훈련이 이어진다. 마침내 손가락 하나로 팔굽혀펴기 천 회를 마치고 자연석을 격파하게 된 최배달. 하산한 배달은 일본 최고의 가라데 도장인 니조 도장을 격파하며 일본 무도계에 도전장을 던진다."
523,523,국가대표,국가대표,1.5,2009,한국,드라마/코미디/스포츠,2시간 17분,"1996년 전라북도 무주, 동계올림픽 유치를 위해 정식 종목 중 하나인 스키점프 국가대표팀이 급조된다. 이에 전(前) 어린이 스키교실 강사 방종삼(성동일 분)이 국가대표 코치로 임명되고, 그의 온갖 감언이설에 정예(?) 멤버들이 모인다. 전(前) 주니어 알파인 스키 미국 국가대표였다가 친엄마를 찾아 한국에 온 입양인 밥(하정우 분), 여자 없으면 하루도 못 버틸 나이트 클럽 웨이터 흥철(김동욱 분), 밤낮으로 숯불만 피우며 아버지가 시키는 대로 살아온 고깃집 아들 재복(최재환 분), 할머니와 동생을 돌봐야 하는 짐이 버거운 말 없는 소년 가장 칠구(김지석 분), 그런 형을 끔찍이 사랑하는 4차원 동생 봉구(이재응 분)까지! 방 코치는 마치 신이라도 된 것처럼 엄마와 같이 살 집이 필요한 밥에게는 아파트를, 사랑 때문에 또는 부양 가족 때문에 그들과 함께 있어야 하는 흥철, 칠구-봉구 형제, 그리고 재복에게는 군 면제를 약속한다. 단, 금메달 따면!"
524,524,원더풀 라디오,원더풀 라디오,3,2011,한국,드라마,2시간 00분,"폐지 직전의 라디오 프로그램 ‘원더풀 라디오’의 DJ 신진아. 국민 요정으로 잘 나가던 시절은 끝난 지 오래, 이제 그녀 곁에 남은 건 10년 차 열혈 매니저 ‘대근’과 유일한 생계 스케줄인 라디오 DJ 자리뿐이다. 하지만 자존심만큼은 전성기 시절 못지 않은 진아. 방송에서 막말하기, 멋대로 신청곡 바꿔 틀기 등 막가파식 진행을 고수하던 어느 날, 더 이상 내려갈 곳도 없는 ‘원더풀 라디오’의 청취율을 올리기 위해 ‘재혁’이 구원 PD로 긴급 투입된다. 재혁은 ‘원더풀 라디오’의 대대적 개편을 선언하고, 자신을 대놓고 무시하는 새 PD 재혁에 발끈한 진아는 청취자들이 출연해 각자의 사연을 노래로 전하는 ‘그대에게 부르는 노래’를 새 코너 아이디어로 제안한다. 방송 사고 수준의 처참한 첫 방송 이후 쏟아지는 비난에 낙담한 진아, 하지만 두 번째 출연자의 감동 어린 사연과 노래가 전파를 타며 기대 이상의 뜨거운 반응이 쏟아지기 시작하는데…"
525,525,공동경비구역 JSA,공동경비구역 JSA,4,2000,한국,미스터리,1시간 50분,"비무장지대 수색 중 지뢰를 밟아 대열에서 낙오된 이수혁 병장은 북한군 중사 오경필과 전사 정우진의 도움으로 다행히 목숨을 건진다. 이를 계기로 그들은 친해졌고 이수혁 병장은 군사분계선을 넘어 그들을 만나러 간다. 그러던 어느 날, 그들이 만나는 장면을 북한군에게 들키고 친형제처럼 친하게 지내던 그들은 서로 총부리를 겨눈다. 그리고 판문점 공동경비구역 내 북한 초소에서 총성이 울린다. 사건의 진상을 밝히기 위해 중립국 감독위원회 소속의 한국계 스위스인 소피 장 소령이 파견된다. 그녀는 진실을 밝히기 위해 그들을 만나는데..."
526,526,Pirates of the Caribbean: On Stranger Tides,캐리비안의 해적: 낯선 조류,3.5,2011,"미국,영국",액션/판타지/모험,2시간 17분,영원한 젊음을 선사한다는 샘을 찾아 새로운 항해를 시작한 캡틴 잭 스패로우… 사랑인지 사기인지 정체를 알 수 없는 안젤리카.. 바다를 공포의 대상으로 만든 냉혹한 해적 검은수염과 아름답지만 잔인한 바다의 괴수 같은 배 ‘앤 여왕의 복수’ 호… 다시 예측할 수 없는 운명의 소용돌이와 초자연적인 대혼란의 거대한 막이 오른다!
