id,name,url,tags
755,B급 며느리,https://movie.naver.com/movie/bi/mi/basic.nhn?code=162153,"strange,strange,in-laws,nice,precious,,little,loud,little,dumbfounded,fine,iti,upset,many,ᅮᅮmy,healthy,natural,weird,mad,weird,healthy,married,married,c-level,nice,whole,old-fashioned,married,happy,healthy,much,patriarchal,healthy,,bitter,high,essential,wrong,hard,main,rid,ritual,fun,attractive,good,high-flying,regrettable,much,high-income,many,supporting,,pleasant,difficult,good,,independent,ᅮᅮi,amazing,second,empathy,complicated,unlimited,many,patriarchal,free,ancestral,free,economic,,long,long,married,much,married,prospective,strange,normal,obedient,different,,korean,filial,single,in-laws,pathetic,strange,little,in-laws,servant,relievedthe,main,much,angry,wrong,little,good,servant,bitter,,,real,korean,unreasonable,strange,good,healthy,healthy,realistic,fun,absolute,terminal,patriarchal,precious,special,fortunate,realistic,able,good,good,problematic,ridiculous,common,happy,small,nice,angry,healthy,happy,married,high-income,right,helpful,much,bad,nice,emotional,hard,whole,healthy,servant,in-laws,funny,cool,unstable,good,pregnant,first,frustratingi,,happy,next,fun,,good,different,similar,strange,strange,strange,grade,low,,cool,big,weird,first,in-laws,rotten,healthy,pretty,hundred-year-old,pregnant,smart,married,careful,married,nice,difficult,happy,healthy,,old,glad,divorced,crazy,happy,paini,wish,real,cheerful,full,vitaminsi,great,strong,hehehehe,cute,heavy,pleasant,,,main,happy,healthy,servant,son-in-law,hundred-year-old,,equal,wage-earning,,precious,precious,little,fundamental,patriarchal,lovely,harsh,independent,happy,sad,sweet,,,"
756,가버나움,https://movie.naver.com/movie/bi/mi/basic.nhn?code=174830,"bad,nice,bad,human,valuable,meaningful,hit-and-run,last,second,korean,serious,ridiculous,abusive,first,cheap,serious,practical,like,,urgent,shocked,dead,pregnant,mental,,,forced,new,great,early,poor,korean,extravagant,difficult,desperate,human,poor,many,sick,good,15-minute,,facial,uncomfortable,whole,original,true,real,difficult,i,,laughed,,much,dirty,sorry,cheap,,,annoyed,single,beautiful,good,real,hellish,realistic,last,fluffy,perverted,social,weak,important,wrong,touching,mature,happy,incompetent,happy,,exact,original,korean,,low,careful,turbulent,,miserable,real,countless,true,last,good,usual,,long,,global,12-year-old,acting,possible,conscious,,,thought-provoking,real,last,last,must-see,several,brutal,surprising,critic,good,touching,sad,unimaginable,tearful,human,young,extreme,angry,unavoidable,non-working,last,strange,,,sorry,much,,self-proven,long,intolerable,ashamed,many,many,sure,last,sad,heavy,little,little,,like,good,different,deep,awkward,deep,last,hard,ends,,korean,independent,sad,good,good,low,low,human,comfortable,glad,many,heavy,syrian,small,please,one-hour,good,sad,bad,bad,bad,many,bad,,echoing,fortunate,main,real,first,huge,sympathy,,well-made,heavy,intense,happy,ja-in,long-lasting,last,old-fashioned,small,,sorry,whole,12-year-old,financial,parental,,good,happy,heavy,n-rated,"
757,걸어도 걸어도,https://movie.naver.com/movie/bi/mi/basic.nhn?code=50749,",next,welcome,peaceful,ordinary,human,gentle,human,calm,nice,perfect,clumsy,two-day-old,,sharp,scariest,great,single,single,impressive,single,cool,cheerful,cold,warm,deceased,cold,warm,close,ordinary,everyday,,heavy,harsh,extramarital,much,keen,,normal,ordinary,precious,,,,quiet,good,next,patriarchal,conservative,long,,heavy,,,likely,wrong,dramatic,little,light,human-to-family,distant,,long,selfish,unselfish,late,gentle,calm,nice,human,painful,calm,nice,dead,certain,,korean,realistic,human,last,impressive,,bitter,good,calm,similar,sad,fine,,short,right,human,new,human,regretful,similar,realistic,realistic,actual,warm,realistic,delicate,uncomfortable,fleeting,uncomfortable,difficult,,,,close,vague,solid,little,delicate,excellent,extramarital,japanese,outside,revengeful,sharp,everyday,complicated,long,everyday,small,excellent,special,late,precious,is,full,slow-moving,,anniversary,,mixed,korean,difficult,comfortable,like,much,different,comfortable,nice,warm,touching,alive,broken,hard,sad,happy,little,,other,upset,outside,timid,shy,deep,gentle,japanese,similar,good,poor,universal,temperate,alive,last,,the,,,masterful,ordinary,unusual,little,short,small,many,fried,sad,nostalgic,little,first,japanese,impressive,realistic,heavy,u-e,,,much,different,hot,sweet,calm,"
758,검은 여름,https://movie.naver.com/movie/bi/mi/basic.nhn?code=168745,"passive,meaningful,good,interested,actress,long,beautiful,bright,different,,black,black,unnecessary,college-level,bad,,dark,many,pretty,independent,little,unkindness,long,unforgettable,,edgy,,queer,unkind,old-fashioned,video,social,sexual,forced,quirky,good,suicide,first,,,realistic,natural,good,cultural,first,sudden,clear,long-take,disappointing,many,boring,many,dry,right,"
759,괴물의 아이,https://movie.naver.com/movie/bi/mi/basic.nhn?code=134134,"little,greasy,perfect,,,,beautiful,visual,important,unrealistic,japanese,first,funny,paternal,laugh,,good,,,delicate,sad,several,fun,main,much,worth,probable,sorryᅲᅲ,slight,good,short,,old,guardian,able,simple,intuitive,interesting,good,good,running,long,visual,well-made,beautiful,human,,reliable,first,like,fun,empty,empty,unique,japanese,inevitable,beautiful,impressive,,black,light,,coach,,heart-breaking,uncomfortable,emotional,immersed,charming,lingering,alive,visual,amazing,first,good,atmosphere,great,,sad,dreary,human,hard,weak,scary,main,amazing,overall,good,second,disappointing,black,various,direct,instructive,good,commercial,sure,great,first,bitter,huge,good,cool,,good,evil,human,second,unfortunate,see,angry,,,,enlarged,female,unnecessary,insufficient,previous,,goose,next,three-dimensional,real,touched,last,little,good,touched,,true,small,great,long,,,neat,real,glad,second,bad,fun,due,much,possible,limited,cluttered,shallow,previous,short,good,object,good,good,,,cool,many,whale,cheerful,colorful,shallow,sudden,unexpected,overall,fun,good,,much,young,12-year-old,next,little,uncomfortable,,next,,,well-made,poor,impactful,previous,lucky,first,worth,sudden,dating,bad,fun,witty,good,sorry,last,urgent,famous,funny,teary,mid-,late-year,human,sudden,little,similar,due,different,complete,unique,random,sad,second,lame,second,previous,second,disappointing,much,childish,young,thankful,ᅲ,ᅲ,amazing,touched,,dubbed,fun,sure,first,fun,sudden,much,special,"
760,기도하는 남자,https://movie.naver.com/movie/bi/mi/basic.nhn?code=179399,",boring,independent,good,good,religious,heavy,cinematic,human,good,long,bad,,impressive,human,immersive,fun,uncomfortable,,many,well-made,low,human,long,realistic,dramatic,last,overwhelming,outside,,,hard-working,good,whole,fun,enough,enough,bad,low,many,,,uncomfortable,,,,,,,,good,outstanding,great,the,uncomfortable,you,desperate,human,,good,sad,hard,,bad,hard,easy,good,,gentle,realistic,worth,hard,due,too,hard,,boring,main,worth,overall,boring,,,good,last,significant,good,viewable,extreme,disappointing,good,,nice,human,first,bad,full,first,hard,public,wonderful,beautiful,various,korean,strong,sad,,bad,religious,main,extreme,difficult,financial,human,amazing,unpopular,realistic,christian,poor,hard,painful,economic,servile,miserable,christian,poor,hard,painful,servile,miserable,ironic,many,difficult,worried,unbearable,obvious,muk-sas,part-time,harsh,hereditary,large,seminary,hit,sorry,entire,angry,many,i,bad,,,,stressed,easy,amazing,christian,grade,low,"
761,더 스퀘어,https://movie.naver.com/movie/bi/mi/basic.nhn?code=154223,"korean,many,wide,good,great,shocking,amazing,delicate,artistic,monkey,overwhelming,self-reflection,european,european,caustic,black,'near,human,,uncomfortable,current,sad,main,much,long,good,complex,human,contemporary,sensuous,sophisticated,good,artistic,daily,many,psychological,christian,satirical,,violent,human,,,gon,little,sure,black,funny,interesting,black,modern,much,hypocritical,arrogant,black,bitter,,sophisticated,first,thankful,,entire,whole,new,interesting,reliable,fair,korean,hypocrisy,pretentious,contradictive,modern,full,full,good,long,running,half,half,black,main,last,second,whole,,black,uncomfortable,long,,able,sophisticated,,,uncomfortable,pleasant,boring,cultural,little,uncomfortable,many,such,graceful,stark,new,main,modern,jealous,,,,loose,boring,,well-made,unique,european,good,,hypocritical,modern,sick,many,plausible,due,forced,running,boring,much,much,uncomfortable,uncomfortable,black,modern,good,strong,human,,many,daily,little,various,good,easy,whole,unnatural,necessary,commercial,pathetic,alternative,intellectual,,worth,friendly,many,,,boring,boring,human,good,reflect,much,different,everyday,fresh,unexpected,false,hypocritical,human,detailed,good,good,boring,weird,long,wrong,crazy,real,shameful,pretentious,pretentious,whole,good,good,intellectual,free,okay,long,funny,,,first,first,many,different,human,noble,much,meticulous,psychological,racial,nordic,world-class,various,everyday,likely,,long,well-prepared,korean,jovial,,,"
762,돼지의 왕,https://movie.naver.com/movie/bi/mi/basic.nhn?code=78872,"real,dirty,great,human,korean,strong,weak,weak,cowardly,selfish,evil,evil,dark,,creepy,naked,actual,malicious,unpleasant,disappointing,dirty,dark,many,uncomfortable,next,,,old,present,right,impressed,last,,,,,one-dimensional,korean,uncomfortable,,worth,kimchi,well-made,well-referenced,sorry,hard,weak,small,awkward,good,great,,live,korean,,,,huge,young,important,natural,long,happy,weak,strong,dirty,well-made,messy,cold,sophisticated,sleek,main,unhappy,young,real,self-esteem,unreasonable,external,well-made,little,good,good,bad,necessary,cheerful,painful,bitter,childish,,great,fine,,heavy,evil,korean,impressive,dark,uncomfortable,worth,,,low-key,low-key,uncomfortable,[,enough,many,meaningful,philosophical,goose,last,,fun,disappointing,use,,dry,cold,hot,domestic,foreign,important,red,,fine,romantic,horse-riding,powerful,terrible,persecuted,well-organized,glad,true,golden,wrong,female,elementary,mature,female,awkward,professional,good,,good,subjective,long,useless,bitter,bad,bad,female,male,female,feminine,common,disappointing,ticklish,,rough,uncomfortable,compatible,harsh,bleak,straightforward,strong,extreme,meaningful,hard,entire,good,good,next,,hard,proud,little,little,permanent,intuitive,realistic,uncomfortable,good,,good,cute,fairy,korean,great,cruel,naked,uncomfortable,whole,many,good,korean,immersive,grateful,korean,dirty,unfortunate,animated,original,good,,firm,weak,,wrong,weak,rooftop,immersed,important,good,real-life,uncomfortable,korean,painful,momentary,sour,good,pretty,,"
763,레미: 집 없는 아이,https://movie.naver.com/movie/bi/mi/basic.nhn?code=180350,"long,unique,good,proud,full,fairy,sure,beautiful,original,clean,hard,proud,,warm,healing,sad,infinite,warm,deep,visual,outstanding,big,original,homeless,many,original,important,good,whole,meticulous,attractive,warm,beautiful,full,visual,last,nice,able,long,,,beautiful,good,main,poor,,hope-seeking,main,precious,good,good,musician,lonely,young,biological,outstanding,musical,biological,prenatal,old,able,biological,good,painful,good,good,infectious,great,due,11-year-old,much,outstanding,visual,beautiful,great,long,second,happy,beautiful,long,best-selling,fairy,young,fairy-tale,beautiful,touching,natural,beautiful,calm,long,beautiful,fairy,main,sensitive,many,cute,beautiful,fairy,tale-like,first,calm,beautiful,happy,able,last,touching,touchedᅲ,long,real,splendid,visual,impressive,long,antique,elementary,touching,sad,simple,idyllic,burdensome,small,uncomfortable,childhood,calm,proper,different,original,glad,puppy,good,fairy,small,biological,"
764,멀홀랜드 드라이브,https://movie.naver.com/movie/bi/mi/basic.nhn?code=33158,"dizzy,sad,esoteric,clear,meaningless,first,blue,black,first,,i,good,,,,,fascinating,bad,wretched,hopeless,psychological,real,top,21st,,clear,good,difficult,rough,uncomfortable,delicate,emotional,,favorite,hard,surrealist,bad,,difficult,scary,scary,scary,bad,whole,hundred,strange,dreamy,sloppy,meticulous,eerie,broken,rare,boring,long,running,hard,long,sure,little,hard,right,complicated,surprising,popular,unconsciousness,first,excellent,several,,unique,vast,,,esoteric,clear,theatrical,cinematic,homosexual,splendid,21st,third-rate,psycho,dreamy,memorable,great,famous,different,dog,,necessary,two-hour,big,,difficult,well-made,great,confused,little,angry,true,true,true,amazing,sure,,difficult,dreamy,likely,great,glad,a,narrative,purely,emotional,shameless,,elderly,next,convoluted,boring,21st,much,tedious,long,,,,unfriendly,modern,much,different,young,beautiful,true,easy,various,tired,difficult,good,new,funny,awesome,many,difficult,workable,excellent,dreamy,various,impressive,realistic,self-defense,vivid,,complex,human,fantastic,strong,,good,anti-war,,many,detailed,analytical,easy,sad,pitiful,,,many,bizarre,incomprehensible,esoteric,spanish,novel,good,extreme,difficult,hard,candid,similar,friendly,first,commercial,certain,top,sad,worth,twisted,long,boring,,slight,/strange,dizzy,"
765,문신을 한 신부님,https://movie.naver.com/movie/bi/mi/basic.nhn?code=188765,",real,good,evil,true,meaningful,social,real,real,good,last,intense,interesting,first,original,funny,promotional,disappointed,middle,the,psychological,impressive,right,wrong,intense,thought-provoking,immersive,scary,bitter,deep,much,human,true,right,unusual,special,emotional,dead,different,desperate,detailed,facial,religious,obvious,solid,worth,fake,human,right,,,,main,true,true,acrimonious,15-year-old,three-dimensional,human,true,man-made,original,much,different,,touching,heartfelt,real,able,able,unspoken,,,,impressive,much,excellent,good,evil,fun,rehabilitation,great,religious,actual,,good,evil,real,fake,bloodstained,,responsible,pathetic,last,realistic,neat,sophisticated,music,,,perfect,good,evil,good,meaningless,good,vulnerable,holy,good,good,evil,,running,young,unhappy,white,unlicensed,clear,,judge,cathedral,,true,fake,real,real,catholic,,"
766,미래의 미라이,https://movie.naver.com/movie/bi/mi/basic.nhn?code=172137,",disappointed,,young,,,first,small,sad,sad,lingering,present,excelant,real,detailed,real,warm,warm,cute,wrong,big,good,호소,previous,counterproductive,previous,okay,empathetic,whole,happy,boring,great-grandfather,weak,elementary,decent,,boring,good,girl,third-grade,good,good,good,good,,first,full,mysterious,fun,good,continual,calm,daily,good,calm,good,,artistic,warm,newborn,japanese,lovely,sure,daily,child,wolfi,grand,little,big,pretty,near,true,worth,chaotic,good,serious,uncomfortable,new,,gentle,beautiful,fun,,too,crude,unappealing,i,difficult,disappointed,much,much,real,bad,it,little,bored,first,first,loud,extreme,beautiful,unpleasant,,realistic,unstable,psychological,interesting,good,cheap,warm,cozy,cute,touched,satisfied,much,youthful,abstract,difficult,direct,visual,amazing,dubbing,old,total,else,loud,i,,chaotic,crazy,huge,good,healing,first,calm,,different,attractive,fantasy,4-year-old,funny,hard,obvious,crazy,,,distracting,warm,cute,,,trivial,japanese,which,got,angry,,natural,artificial,wrong,improbable,time-traveled,,,funny,small,everyday,much,able,calm,good,sympathetic,funny,good,main,cute,fairy,long,young,nice,bad,much,irritated,unique,,clumsy,emotional,loud,first,good,disappointing,wonderful,alive,good,boring,young,over-emotional,interesting,unattractive,"
767,미스 스티븐스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=147045,"many,hard,,,,,nice,,lovely,special,smiley,ᅮᅮ,open,crowded,dangerous,enough,good,violent,fragile,unrivaled,good,true,moviethe,,little,pretty,attractive,hard,,understandable,single,nice,alonei,,,,,,,main,delicate,good,ambiguous,unlucky,perfect,heart-breaking,clumsy,rough,,,acting,,good,,,timothy,great,,,charming,,late,detailed,emotional,rare,is,a,,impressive,ordinary,hard,afterimage,fresh,sad,happy,,special,good,enough,sorry,polite,little,still-sounding,,lovely,heart-healing,happy,nice,young,new,cute,lovelythe,monologue,hot,sleepy,various,calm,warm,,,,timmy-eyed,,,happy,good,little,heartwarming,beautiful,second,good,good,nice,warm,american,cozy,small,good,worth,good,movedtimothy,,,timely,calm,,,good,behavioral,,main,good,impressive,obvious,,,superb,timothy,first,,good,,,complete,full,imperfect,detailed,worth,particular,fine,last,hard,intense,whole,long,,short,small,good,good,,"
768,바닷마을 다이어리,https://movie.naver.com/movie/bi/mi/basic.nhn?code=132610,"small,main,unique,calm,full,big,calmly,,,,beautiful,attractive,,warm,little,realistic,happy,unselfish,hot,gentle,,clear,like,korean,beautiful,everyday,small,,good,good,such,beautiful,touching,sure,uncomfortable,calm,sad,heavy,heavy,rainy,,,evil,foreign,a,warm,alive,forced,japanese,serious,korean,,broken,plum,good,quiet,stupid,little,calm,warm,warm,good,young,uncomfortable,various,black,big,whole,stuffy,white,world-beautiful,,,second,full,heavy,difficult,soft,concise,normal,meal,special,beautiful,great,long,real,big,good,beautiful,good,cool,warm,happy,many,,simple,likely,good,,,deep-pitched,,beautiful,fairy,afraid,calm,warm,philanthropic,unhappy,small,rural,ordinary,beautiful,good,late,many,sad,sad,,grateful,daily,good,happiness,able,beautiful,beautiful,sleepy,whole,mysterious,rural,unlikely,subtle,,torn,calm,,,happy,itᅮᅮ,,serene,whole,,many,japanese,,special,next,warm,emotional,beautiful,visual,good,unique,seaside,,calm,responsible,mature,new,long,different,happy,deep,entire,,,seaside,good,perfect,perfect,small,gentle,daily,deep-seated,happy,beautiful,i,realistic,real,empathy,peaceful,beach-like,decent,japanese-style,family-reconsidering,,,,untangled,beautiful,calm,sure,warm,mellow,human-smelling,warm,,"
769,배짱이들,https://movie.naver.com/movie/bi/mi/basic.nhn?code=141880,"overall,fine,,good,active,enough,young,good,,nice,worth,fun,good,good,good,beautiful,nice,beautiful,good,realistic,favorite,good,good,,,heavy,gentle,nice,,good,,"
770,보리밭을 흔드는 바람,https://movie.naver.com/movie/bi/mi/basic.nhn?code=49380,",korean,irish,similar,mixed,similar,foreign,fratricidal,uncomfortable,easy,hard,dark,whole,static,impressive,peaceful,hockey,cruel,british,,different,individual,poorly,,killian,awesome,korean,ethnic,military,similar,second-rate,british,civil,similar,,strange,depressing,futile,ultimate,cruel,,sad,early,20th,,,killian,sad,similar,first,gillian,british,sweet,impossible,interested,hard,many,complicated,,,different,different,individual,first,interested,killian,irish,big,similar,painful,complex,historical,different,easy,hard,,possible,hard,full,fellow,similar,immersed,fine,grateful,divided,important,external,right,,,,,windy,barley,independent,torn,well-represented,internal,national,homogeneous,realistic,new,admirable,difficult,terrible,beautiful,,heart-breaking,tragic,the,drive,great,,british,hard,good,hard,small,individual,similar,good,trash,similar,perfect,upset,angry,,hidden,innocent,great,well-made,irish,irish,modern,much,memorable,good,similar,heart-breaking,ideological,irish,many,unsettling,colonial,free,british,shameful,modern,similar,easy,hard,,cool,good,historical,strange,,common,internal,,,,last,heavy,enough,heartbreaking,sad,last,good,sad,irish,japanese,colonial,touching,,last,,foreign,tragic,,fratricidal,easy,hard,excellent,independent,historical,hard,good,,good,,,different,able,good,,easy,hard,,,human,human,"
771,비행,https://movie.naver.com/movie/bi/mi/basic.nhn?code=172181,"rare,independent,rough,desperate,,rough,new,total,funny,single,drug-related,worth,whole,different,north,korean,common,independent,,dark,human,dark,able,good,full,unprovoked,uncomfortable,rotten,,empty,main,impressive,good,new,good,evil,,good,cute,,raw,,,good,,young,red,goodthe,little,many,hard,must-see,rough,rough,real,flying,korean,provocative,unexpected,independent,unpredictable,good,healthy,untidy,young,recent,independent,good,unfamiliar,heavy,ironic,asks,high,happy,,painful,bitter,untidy,fresh,independent,independent,deep,mainstream,well-made,well-made,fun,pro-north,,,,complete,low,,dangerous,bottom,good,cold,,north,korean,open,independent,north,korean,over-repeated,many,independent,young,wellmade,independent,long,interested,good,obvious,last,disappointing,overall,well-made,heavy,north,korean,excellent,profound,good,different,deep,great,good,life-changing,good,assistant,,new,nice,good,good,gullible,low-budget,independent,sloppy,natural,expensive,many,,,impressive,rough,meticulous,serious,new,deep,many,commercial,honest,independent,,good,,north,korean,cautious,subtle,obvious,good,probable,independent,next,unfortunate,strange,good,north,korean,complete,uneducated,painful,,japanese,established,fish,good,appropriate,well-defined,great,great,hundred,fifty,"
772,비홀드 마이 하트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=147033,"warm,leading,overly,light,heavy,bright,good,good,good,good,spectacular,special,enormous,nice,warm,long,healing,unbearable,beautiful,nice,beautiful,young,first,complex,mourning,-the,sweet,happy,united,romantic,six-step,,loved,whole,able,empathy,left,glad,good,warm,nice,many,tired,heartwarming,good,lifei,touching,perfect,warm,overall,good,a,great,realistici,sad,simple,good,emotional,due,unexpected,warm,long,long,,precious,leftover,empty,able,different,human,unexpected,long,short,many,upset,good,cultural,guess,sick,sudden,loved,important,precious,small,definite,small,daily,simple,empty,"
773,사랑의 찬가,https://movie.naver.com/movie/bi/mi/basic.nhn?code=33570,"sleeping,,wonderful,,philosophical,hard,tired,,silent,difficult,unkind,violent,hard,,,,,thrill,,"
774,시간을 달리는 소녀,https://movie.naver.com/movie/bi/mi/basic.nhn?code=63513,"animated,,main,innocent,animated,real,sad,nice,beautiful,,long,self-fulfilling,good,pure,dramatic,touched,great,able,after,precious,,,,sorry,sunny,,,beautiful,,,japanese,,,great,love,tooth-key,,cute,real,funny,unique,meaningful,,,pretty,first,,blue,,,charming,great,first,fresh,last,open,excellent,pure,emotional,tired,lingering,heartbreaking,sad,big,,fresh,hard,original,original,original,nonsense,new,absurd,original,,,touched,,guys,japanese,military,sexual,original,original,original,,,forgotten,absurd,original,crazy,old,pure,touching,fresh,first,zeppel,first,original,girl,full,pro-japanese,different,pro-japanese,pro-japanese,japanese,military,sexual,due,original,aju-ju-ju-ju-ju-ju-g,selfish,,original,absurd,absurd,,,many,every,sentimental,,young,original,interested,japanese,novel,japanese,military,sexual,,sad,,long,original,,able,long,disappointed,absurd,original,stupid,anti-korean,reliable,japanese,military,sexual,famous,,,touching,interesting,must-see,re-release,sad,old,late,old,unique,warm,plentiful,disappointing,next,precious,,good,good,last,deep,first,touching,sentimental,"
775,썸머 워즈,https://movie.naver.com/movie/bi/mi/basic.nhn?code=69951,",go-stop,childish,childish,good,,lingering,,flawless,,touched,new,interesting,japanese,amazing,careful,young,japanese,atomic,desperate,childish,obvious,right,little,good,cute,touching,little,criminal,criminal,much,tiny,giant,,japanese,much,serious,daily,good,childish,whole,sad,good,last,impressive,high,,exciting,pleasant,fun,open-minded,past,patriarchal,,boring,much,cringy,cringy,high,childish,good,bad,,fun,,,japanese,young,similar,good,fun,japanese,24-year-old,funny,good-looking,old-fashioned,elementary,elementary,transitional,second,outcast,,distracting,boring,rough,slow,slow,,,funny,japanese,japanese,cheap,sloppy,sick,japanese,serious,whole,childish,,military,professional,high,unrealized,perfect,go-stop,,,elementary,middle,childish,middle,whole,fantastic,unrealistic,average,fun,touching,high,,obvious,obvious,ridiculous,tensionless,attractive,good,far-fetched,great-grandmother,important,hard,,dramatic,messy,crude,emotional,irritating,enthusiastic,grade,funny,nice,japanese,japanese,perfect,typical,japanese,childish,predictable,unforced,good,childish,,irrational,difficult,funny,childish,boring,unselfish,glad,right-wing,dumbfounded,fun,funny,,funny,boring,,childish,childish,boring,much,fun,,convincing,disappointed,fun,big,,japanese,angry,uncomfortable,childish,good,critic,hard,,,excited,,,,,"
776,아워 뮤직,https://movie.naver.com/movie/bi/mi/basic.nhn?code=40694,",difficult,much,last,映,possible,new,special,worth,solid,21st,angelic,,,,,different,enough,,,,,"
777,애프터 웨딩,https://movie.naver.com/movie/bi/mi/basic.nhn?code=65200,",,sad,,precious,precious,,,unexpected,danish,attractive,,,sad,realistic,attractive,,,,,,good,subtle,,,,loved,rough,dramatic,excessive,ideal,social,absolute,,,hard,good,too,old,one-sided,uncomfortable,serious,,,good,good,good,good,,tearful,good,great,cumbersome,touching,paternal,,moving,,long,good,good,fresh,important,sad,lingering,future,sad,arbitrary,excessive,old-fashioned,full,boring,various,,,cultural,insufficient,fresh,excellent,excellent,worth,"
778,어메이징 그레이스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=146068,"black,first,crazy,90-minute,good,good,last,happy,soft,gentle,amazing,,beautiful,satisfying,,,,,happy,able,good,,beautiful,beautiful,soulful,amazing,must-see,ten,bored,new,old,special,religious,trash,,,much,amazing,last,big,amazing,"
779,엽문4: 더 파이널,https://movie.naver.com/movie/bi/mi/basic.nhn?code=190568,",final,postcard,final,sure,bad,many,,happy,able,last,last,,cold,many,touched,general,chinese,last,chinese,orthodox,martial,meaningful,,last,sarcastic,martial,good,disappointing,personal,unlikely,touched,outside,somethingyup,front,back,,high,regrettable,meaningless,three-dimensional,old,worth,sour,good,chinese,two-dimensional,first,local,bad,much,first,worth,yupmoon,interesting,good,first,third,foreign,asian,korean,many,uncomfortable,korean,uncomfortable,chinese,cool,great,fourth,interesting,good,welcome,martial,good,real,japanese,martial,good,perfect,sad,past,present,current,martial,first,good,final,single,first,last,old,40th,selfish,wrong,wrong,,touched,last,previous,entertaining,bad,fight,ticklish,chinese,the,typical,first,obvious,cool,quick,next,chinese,worth,re-release,great,korean-chinese,first,high,main,good,cool,good,sad,the,fun,amazingi,,perfect,ugly,many,ethnic,high,crude,chinese,korean-chinese,worth,chinese,severe,weak,real,chinese,hackneyed,chinese-style,chinese,chinese,glad,first,historical,intentional,chinese,last,many,right,third-rate,last,childish,probable,,perfect,old-fashioned,good,evil,high,chinese,good,american,bad,uncomfortable,funny,american,japanese,martial,poor,chinese,anti-american,anti-japanese,first,rich,deep,familiar,delicious,good,obvious,okay,old,excitement,tearful,true,last,long,blue-haired,ta-bong,fast-changing,chinese,martial,last,right,only,worth,typical,anti-japanese,anti-american,anti-american,anti-american,double-edged,extreme,anti-japanese,white,evil,mean,black,good,much,chinese,martial,chinese,serious,martial,long,good,last,bad,good,sure,mad,boring,consumable,excellent,sad,weak,previous,far-fetched,first,anti-japanese,second,chinese,fourth,rational,anti-american,chinese,responsible,american,mainstream,white,sarcastic,immigrant,else,chinese,conscious,recent,international,chinese,,chinese,disappointing,good,fine,sorry,chinese,racial,white,good,worth,last,orthodox,,great,just,,good,strong,bad,nice,conscious,us-china,nice,terrible,pro-china,illegal,patriotic,predictable,awesome,previous,enough,much,fun,good,bad,simple,chinese,white,korean,martial,vain,,right,martial,chinese,,dogmatic,contrary,racist,mixed,martial,chinese,martial,eastern,ethnic,,,awesome,old,funny,martial,fable,,disappointed,chinese,last,good,much,much,fourth,much,exaggerated,ethnic,certain,worrisome,pathetic,unfettered,foreign,chinese,angry,fourth,martial,american,martial,last,sad,last,little,uncomfortable,bad,,chinese,martial,last,legendary,,emotional,brief,brilliant,cool,last,deep,"
780,원더풀 라이프,https://movie.naver.com/movie/bi/mi/basic.nhn?code=27414,",little,long,i,first,unique,impressive,boring,second,last,impressive,old,real,,new,wonderful,slow,urgent,precious,happy,much,,boring,slow,slow,nice,quiet,brilliant,documentary,i,regrettable,reenactment,happiest,boring,dead,ordinary,true,calm,japanese,ask,funny,pleasant,little,boring,impressive,,good,good,latter,little,boring,sorry,sorry,funny,beautiful,,,,,rainy,unique,japanese,much,bored,happiest,happy,good,good,boring,,first,middle,second,old,small,grateful,excited,,black,white,colorful,different,ambiguous,strange,awkward,main,good,boring,wonderful,quiet,boring,front,good,little,long,chaotic,mysterious,good,whole,quiet,many,,whole,little,compact,,boring,young,sorry,◇philosophilic,dead,대부분이,high,good,bad,boring,,fresh,sloppy,,calm,single,,,,memorable,unkind,boring,,much,early,difficult,re-,great,able,next,,leisurely,half-way,half-read,novel,loose,early,documentary,great,documentary,hard,,meaningful,unique,positive,mixed,second,boring,typical,embarrassed,many,bored,japanese,good,unforgettable,,social,little,short,beautiful,fun,good,long,second,little,calm,happy,happy,good,warm,happy,happy,10-character,beautiful,calm,good,worth,,bad,touched,slow,boring,many,thank,last,"
